id,umap_x,umap_y,syllable_type
7.0,12.352781,-0.3466239,Down
1.0,8.731438,-0.6292489,Complex
2.0,13.416241,6.3980474,Short
3.0,13.423273,6.4007545,Short
4.0,13.434155,6.3959703,Short
1.0,1.5942925,7.380927,Flat
2.0,4.6721406,-1.6943103,Frequency_Jump
3.0,8.828725,-0.39175212,Chevron
4.0,3.5723853,1.6988235,Down
5.0,12.825557,6.2533426,Flat
1.0,7.174175,-5.167833,Chevron
2.0,7.509109,4.058196,Flat
1.0,3.9962342,-2.1096337,Chevron
2.0,2.8904397,-0.24560876,Chevron
3.0,1.892831,-2.770551,Complex
4.0,4.2866874,2.0559514,Flat
5.0,3.5187628,1.9556408,Frequency_Jump
6.0,4.45459,2.2377963,Flat
7.0,2.6571727,3.0307739,Frequency_Jump
8.0,4.995033,1.4383885,Flat
9.0,3.3243325,-4.291188,Short
10.0,5.0588903,0.07689298,Down
1.0,9.160889,1.0383708,Down
2.0,4.710864,-0.023935702,Down
3.0,4.69112,-0.012866896,Down
4.0,4.0421386,-0.4120621,Short
5.0,4.756856,-0.4337116,Chevron
1.0,12.769621,4.112716,Short
2.0,10.35968,1.1267154,Down
3.0,10.364749,1.0986733,Down
4.0,13.253187,3.2859657,Short
5.0,11.671398,1.7129698,Flat
1.0,9.229944,0.30228963,Short
2.0,11.167804,2.0572288,Flat
3.0,11.133413,2.0690327,Flat
4.0,7.909925,6.296442,Flat
5.0,6.4145403,5.262862,Flat
6.0,4.834521,3.3997197,Flat
7.0,4.147693,2.977477,Flat
8.0,2.9781466,2.681878,Frequency_Jump
9.0,2.9085355,3.892629,Frequency_Jump
10.0,5.310996,2.916854,Flat
11.0,12.637266,3.0506573,Up
1.0,13.022907,1.8548391,Short
2.0,3.9234543,0.044280067,Down
3.0,3.1689353,3.00452,Frequency_Jump
4.0,5.152336,3.0719965,Flat
5.0,2.7120736,-0.2885833,Chevron
6.0,3.7552552,2.1841486,Frequency_Jump
7.0,3.7890403,-3.1921663,Complex
8.0,5.547658,-4.795403,Complex
1.0,9.317145,5.6428847,Flat
2.0,9.040412,1.2407587,Flat
3.0,14.207057,3.6011698,Short
4.0,4.0121465,-4.4450397,Short
1.0,8.938534,5.583792,Flat
2.0,8.976869,5.8160424,Flat
3.0,9.255368,5.8024774,Flat
4.0,13.847798,5.512161,Short
1.0,4.8012605,-1.7444721,Frequency_Jump
2.0,10.381038,3.678293,Down
3.0,13.098855,4.9012594,Flat
4.0,14.331067,3.8490527,Short
1.0,7.053071,-5.1555853,Chevron
1.0,13.537924,5.531767,Short
2.0,11.799873,4.9995384,Short
1.0,13.828461,5.821202,Short
1.0,14.811584,2.3482778,Short
1.0,3.190809,-4.381942,Short
2.0,-8.193455,4.1861787,Complex
3.0,-8.193478,4.1861835,Complex
4.0,-8.193493,4.186187,Complex
5.0,-8.193495,4.1861873,Complex
6.0,-8.193521,4.1861863,Complex
7.0,-8.193534,4.1861887,Complex
8.0,-8.19354,4.1861925,Complex
9.0,5.14326,-5.536437,Chevron
1.0,7.4079027,-4.661954,Chevron
2.0,10.119987,1.876428,Down
3.0,2.6057642,1.4034878,Chevron
4.0,4.963756,0.20427912,Chevron
5.0,5.3049884,5.9561863,Flat
6.0,4.024536,2.2153797,Flat
7.0,11.081537,3.2882066,Flat
8.0,10.890876,2.5976555,Flat
9.0,12.820444,3.2022605,Down
10.0,2.3662472,1.8296663,Down
11.0,3.2605474,1.942281,Frequency_Jump
12.0,4.634131,2.5416334,Flat
13.0,4.2149057,-2.8718688,Chevron
14.0,13.690028,3.801023,Flat
15.0,11.07732,1.587071,Down
16.0,6.0842957,-4.960177,Complex
17.0,5.2799006,-5.6911936,Complex
18.0,7.695603,-4.8470035,Down
19.0,13.946361,5.7914424,Short
1.0,15.271222,2.7371705,Down
2.0,14.100609,5.758411,Flat
3.0,14.247629,4.8111324,Short
4.0,10.564311,2.8941965,Flat
5.0,10.591083,2.9235098,Flat
6.0,9.205327,5.7133794,Flat
1.0,12.306134,1.753023,Down
2.0,8.586473,1.6765602,Down
3.0,1.8303143,2.7686837,Chevron
4.0,2.1665747,-1.0909766,Complex
5.0,5.2384934,2.799769,Flat
6.0,2.6983442,-0.8993624,Complex
7.0,12.266147,1.6580324,Up
8.0,5.356915,-5.847739,Complex
9.0,9.491911,4.5397544,Down
10.0,13.319303,5.5168524,Flat
1.0,12.096364,0.36716515,Down
2.0,10.540931,0.8501724,Flat
3.0,10.543996,0.8616492,Flat
4.0,10.533886,0.86326766,Flat
5.0,10.548019,0.85841453,Flat
6.0,10.572044,0.8475418,Flat
7.0,10.571509,0.85415584,Flat
8.0,11.676533,0.7864276,Up
9.0,11.414521,5.0320435,Down
10.0,13.404292,4.6556926,Up
1.0,10.8737955,2.22827,Down
2.0,1.9707433,2.7226346,Down
3.0,5.174368,3.170644,Flat
4.0,4.963677,2.4620323,Flat
5.0,2.3346999,-0.7113274,Complex
6.0,7.220813,4.865371,Flat
7.0,4.6073823,3.2285955,Flat
8.0,7.480059,-5.0792613,Chevron
1.0,13.114521,6.372895,Flat
2.0,8.65358,5.156321,Flat
1.0,8.587865,1.6780987,Down
2.0,5.23182,3.5450454,Flat
3.0,1.7289296,3.0114558,Chevron
4.0,12.120875,2.288107,Up
5.0,10.112268,0.8436981,Down
6.0,9.449136,-0.58690536,Chevron
7.0,7.6141677,-4.928874,Chevron
8.0,9.082592,-0.026039535,Chevron
9.0,8.67373,5.2053585,Flat
10.0,5.4976654,-2.3020003,Flat
11.0,12.772542,4.95969,Short
1.0,8.771933,1.5265557,Down
2.0,2.482929,-0.6085191,Complex
3.0,9.419636,-0.5764368,Chevron
1.0,9.059554,2.856287,Down
2.0,7.1745157,3.1793826,Flat
3.0,3.0783963,2.2748978,Down
4.0,2.7743366,1.4484463,Down
5.0,2.4604678,1.2658409,Chevron
6.0,5.7841573,-2.5842335,Down
7.0,4.564925,2.6833062,Flat
1.0,14.733058,2.2382965,Flat
2.0,2.1052744,-1.1417543,Complex
3.0,4.9003434,-0.016084697,Down
1.0,9.092099,5.7611136,Flat
2.0,5.6352534,-2.4980166,Flat
3.0,12.828811,6.229359,Short
1.0,8.498444,1.6129699,Down
1.0,12.629747,5.572652,Flat
2.0,8.553451,1.7399817,Down
3.0,8.567613,1.74448,Down
4.0,8.551617,1.7655841,Down
5.0,8.551167,1.7595775,Down
6.0,8.97505,-0.65658426,Chevron
7.0,9.392607,5.791603,Flat
8.0,9.942602,2.7515275,Flat
9.0,4.035987,0.16015166,Down
10.0,2.0750299,-1.2945772,Complex
11.0,3.5238016,-2.9271467,Complex
12.0,9.939838,4.788666,Flat
13.0,14.080326,5.2548385,Short
1.0,13.912217,0.9896006,Short
2.0,4.8289585,-0.7771026,Chevron
3.0,2.8471458,-1.6535975,Complex
4.0,2.8581576,-1.6461269,Complex
5.0,2.8696082,-1.6470178,Complex
6.0,2.8471735,-1.6455046,Complex
7.0,2.8613513,-1.6485721,Complex
8.0,6.7423253,5.055793,Flat
9.0,5.21617,0.5429248,Chevron
10.0,13.588932,1.3211586,Short
1.0,12.551748,1.3530437,Short
2.0,1.5872896,7.3784456,Chevron
3.0,3.3872116,-2.2024353,Complex
4.0,7.692452,3.7028892,Flat
5.0,8.882401,-0.19288719,Chevron
6.0,15.472385,2.8723745,Short
1.0,8.9538,-0.53140277,Chevron
2.0,8.663766,1.5271674,Down
3.0,8.647971,1.5302002,Down
4.0,4.501521,-0.9905281,Chevron
5.0,11.345967,5.0583367,Down
6.0,15.260537,2.7217567,Short
1.0,11.127189,-0.065171115,Down
2.0,11.791635,0.75109714,Down
3.0,13.214569,0.62153226,Short
4.0,9.2333765,-0.19946605,Short
5.0,4.085869,-3.1658196,Complex
1.0,1.829779,7.289691,Frequency_Jump
1.0,3.2712107,1.9925197,Frequency_Jump
2.0,2.3836808,-2.197771,Complex
3.0,8.782109,2.3598456,Flat
4.0,3.371971,1.9776223,Chevron
5.0,3.0141165,1.830216,Frequency_Jump
6.0,5.1625257,2.5678113,Flat
7.0,2.8123157,1.0921245,Chevron
8.0,12.93055,4.2031565,Flat
1.0,10.819707,2.2943518,Down
2.0,8.635773,1.6496139,Down
3.0,8.608476,1.6615539,Down
4.0,3.8440323,1.2368959,Flat
5.0,5.1904335,3.2821915,Flat
6.0,8.606702,3.1035364,Down
7.0,7.2402315,-5.4394784,Short
1.0,11.261212,0.37349856,Down
2.0,3.8715112,-1.3263953,Chevron
3.0,3.8992577,-1.3259192,Chevron
4.0,4.4775715,5.2644773,Up
5.0,2.7770116,2.622093,Frequency_Jump
6.0,3.500454,4.13148,Frequency_Jump
7.0,2.5406864,5.0096555,Frequency_Jump
8.0,6.0657754,5.4810905,Flat
9.0,3.736573,4.237253,Flat
10.0,2.1329432,-3.256851,Complex
11.0,13.719756,0.99175453,Short
12.0,7.472162,3.7006855,Flat
13.0,8.209194,4.7325816,Flat
1.0,7.9484296,2.9891183,Flat
1.0,9.985984,2.7910345,Down
2.0,10.11154,2.608734,Down
3.0,7.269828,3.887178,Flat
4.0,3.7878485,2.3522663,Flat
5.0,6.9355674,5.360977,Down
6.0,8.66029,4.9996924,Flat
7.0,3.7705348,2.1922889,Frequency_Jump
8.0,2.4430878,-2.1233695,Complex
9.0,4.3671722,-1.5930649,Chevron
1.0,5.9047003,-4.068325,Short
2.0,3.864709,3.1655483,Flat
3.0,4.4295197,2.7427154,Flat
4.0,10.395248,1.5024617,Down
1.0,12.307976,3.956354,Down
2.0,12.703887,1.9786726,Flat
3.0,12.693704,1.9717008,Flat
4.0,12.692013,1.9741963,Flat
5.0,12.710777,1.9640095,Flat
6.0,12.705392,1.9661705,Flat
7.0,12.706999,1.9667104,Flat
1.0,3.5866063,1.3905168,Down
2.0,8.212229,0.9014213,Chevron
3.0,8.190733,0.8992941,Chevron
4.0,8.225454,0.9066556,Chevron
5.0,8.209086,0.89626616,Chevron
6.0,8.199128,0.9076228,Down
7.0,8.225118,0.9217912,Chevron
8.0,3.2050092,-0.6952913,Chevron
1.0,4.2828126,-0.9174362,Chevron
2.0,4.339325,0.9397558,Flat
3.0,11.484099,4.791561,Flat
4.0,8.985101,2.2209308,Down
5.0,7.273109,3.143472,Flat
6.0,3.7204065,2.2906547,Flat
7.0,3.5242355,-0.52756286,Chevron
1.0,4.142978,-1.3260626,Chevron
2.0,4.0457115,-0.10550546,Frequency_Jump
3.0,3.454751,2.6478913,Flat
4.0,6.4002132,5.329889,Flat
5.0,4.0552883,2.894352,Flat
6.0,5.4360056,-2.1774673,Chevron
1.0,7.0488195,3.2651465,Flat
2.0,3.5092092,3.3944855,Frequency_Jump
3.0,3.41787,4.480184,Frequency_Jump
4.0,4.3297305,4.8643436,Flat
5.0,6.021048,5.397813,Flat
6.0,7.2165527,3.174412,Flat
7.0,2.376653,2.3495028,Frequency_Jump
8.0,4.5625343,2.7925866,Flat
1.0,11.587494,0.5121173,Short
2.0,4.0917106,6.3899956,Flat
3.0,7.82714,6.5014844,Flat
1.0,3.6479294,3.2387803,Frequency_Jump
2.0,3.7340765,2.820311,Flat
3.0,6.6874046,5.0742917,Flat
4.0,6.539308,5.3373046,Flat
5.0,6.0898876,5.23526,Flat
6.0,4.594505,2.477469,Down
7.0,2.7821872,3.0447102,Frequency_Jump
8.0,13.58065,1.3024926,Flat
9.0,9.54146,5.57057,Flat
10.0,2.1271698,2.216195,Frequency_Jump
11.0,6.5225296,5.361466,Flat
12.0,4.9647,1.4475099,Flat
13.0,4.9631844,1.0833448,Flat
14.0,5.901909,-5.37296,Chevron
1.0,4.428066,0.14639808,Chevron
2.0,2.8754718,2.6381843,Chevron
3.0,2.216235,1.2431209,Chevron
4.0,6.3518066,4.8613534,Flat
5.0,4.868811,2.0697,Flat
6.0,4.011968,-4.450323,Short
1.0,13.826566,5.682459,Short
2.0,5.2012277,-1.8646568,Chevron
3.0,7.9850316,4.0135098,Flat
4.0,8.164702,-4.7969275,Chevron
1.0,12.459952,5.534521,Up
2.0,3.903761,-4.9433284,Complex
3.0,3.9028788,-4.9408703,Complex
4.0,3.9037,-4.9403806,Complex
5.0,3.9045448,-4.941384,Complex
6.0,3.903888,-4.940171,Complex
1.0,13.287306,3.3586352,Short
2.0,1.6630602,7.1962852,Chevron
3.0,3.6116507,3.8387482,Frequency_Jump
4.0,6.4385333,5.3399825,Flat
5.0,6.0790153,5.389628,Flat
6.0,5.8083444,6.0267444,Flat
7.0,11.667982,1.0618593,Up
1.0,2.929989,-1.095471,Complex
2.0,3.221611,3.7434118,Frequency_Jump
3.0,9.8798485,5.2148576,Flat
1.0,10.619001,4.5687957,Down
2.0,9.010249,-0.12628397,Chevron
3.0,3.8302271,1.4263979,Chevron
4.0,2.5626667,5.0744023,Frequency_Jump
5.0,2.7937553,5.418732,Frequency_Jump
6.0,2.758648,4.6720567,Frequency_Jump
7.0,2.158511,2.5689676,Frequency_Jump
8.0,2.5232282,2.0162005,Chevron
1.0,11.161565,1.0285918,Down
2.0,7.080585,3.3126116,Flat
3.0,2.5050695,1.7101667,Chevron
4.0,8.642883,4.743518,Flat
5.0,4.762674,2.2543058,Down
1.0,7.4524956,4.218627,Flat
2.0,8.424276,3.8446462,Flat
3.0,6.2385106,-5.710747,Complex
4.0,11.616905,2.0924625,Flat
5.0,10.274714,2.57936,Flat
6.0,9.425025,5.1943145,Flat
7.0,13.577719,5.187583,Flat
1.0,3.507788,-1.7649537,Complex
1.0,6.1732907,5.3056536,Flat
2.0,4.7987614,4.7460804,Flat
3.0,3.4077976,1.7700365,Frequency_Jump
4.0,2.1804082,-0.52923775,Complex
5.0,2.2911718,1.1235316,Chevron
6.0,5.2116647,3.0285802,Flat
7.0,3.4755452,1.6668955,Flat
8.0,2.3324642,1.2591146,Chevron
9.0,12.192617,2.772801,Down
10.0,13.664822,3.7204525,Short
11.0,13.224542,1.9761093,Short
12.0,4.9575424,1.7719436,Flat
1.0,1.6890569,6.9570403,Chevron
2.0,3.8948903,2.3569965,Flat
3.0,4.489439,-0.42117453,Chevron
4.0,7.3433704,4.3891206,Flat
5.0,3.513788,1.5628163,Down
6.0,3.0400646,1.1506727,Chevron
7.0,8.665724,-0.5902021,Chevron
8.0,13.387775,6.3452315,Short
9.0,13.482405,3.5806906,Short
10.0,5.045814,-2.5982976,Chevron
11.0,2.9300332,-3.9626176,Chevron
1.0,12.470602,0.87416947,Short
2.0,1.5856693,-2.9769232,Complex
3.0,1.583045,-2.9766896,Complex
4.0,1.5757571,-2.9943457,Complex
5.0,1.5869356,-2.9809847,Complex
6.0,1.5753727,-2.978659,Complex
7.0,1.5854571,-2.9797478,Complex
8.0,1.5841495,-2.9778044,Complex
9.0,1.5840011,-2.9812772,Complex
10.0,6.756266,-5.44699,Complex
1.0,12.549226,4.1032634,Down
2.0,10.447393,1.6284399,Down
3.0,7.2137823,3.3743978,Flat
4.0,12.871274,6.2905054,Flat
5.0,5.730919,-1.9082407,Chevron
1.0,12.094318,3.5494058,Down
2.0,11.501308,2.927774,Down
3.0,7.1742435,3.1501987,Flat
4.0,3.5764718,2.4792693,Frequency_Jump
5.0,6.7552853,5.1309795,Flat
6.0,4.9564967,4.602353,Flat
7.0,7.3432355,5.455016,Down
8.0,6.71625,5.009566,Flat
9.0,4.9538627,-2.2722406,Chevron
10.0,2.947563,-3.8215077,Chevron
1.0,5.608755,-5.4683957,Complex
2.0,7.8190165,-5.0801177,Down
3.0,7.808594,-5.0659747,Down
1.0,10.343918,1.2091777,Down
2.0,11.974826,0.9114833,Short
1.0,13.869286,1.3352745,Short
2.0,10.540316,0.81667674,Down
3.0,14.127644,3.5074267,Short
1.0,11.077032,0.6846321,Down
2.0,3.5071392,1.4364192,Chevron
3.0,9.95113,0.820038,Down
4.0,4.634485,-1.1010354,Frequency_Jump
5.0,3.2677064,2.0167825,Chevron
6.0,3.8362615,4.3407516,Flat
7.0,4.759662,0.22008002,Flat
1.0,4.024932,7.2365,Down
2.0,2.5931797,5.5088844,Frequency_Jump
3.0,9.244622,3.005839,Flat
1.0,13.681631,1.8624321,Short
2.0,10.508105,0.85841453,Flat
3.0,3.59825,4.100901,Flat
4.0,9.828991,2.9926188,Down
1.0,6.0543838,-5.402036,Complex
2.0,7.7822294,3.5434525,Flat
3.0,5.5823894,-4.575806,Chevron
4.0,13.44298,1.4487578,Short
5.0,7.2562056,3.1985652,Flat
6.0,3.8376927,2.2651174,Frequency_Jump
7.0,2.8812983,2.2311454,Chevron
8.0,6.7615523,4.7849765,Flat
9.0,3.3570092,1.9262947,Chevron
1.0,9.300387,5.5063276,Flat
2.0,9.603379,5.6526012,Flat
3.0,10.227874,4.6588063,Flat
1.0,8.385891,2.6719885,Down
2.0,1.1196874,3.065194,Frequency_Jump
3.0,2.884219,5.358206,Flat
4.0,6.7845387,6.9483185,Flat
5.0,4.8619685,4.159658,Flat
6.0,1.2367476,3.1213956,Frequency_Jump
7.0,9.593574,2.3550398,Down
1.0,8.594077,1.5808263,Down
2.0,6.2105145,7.2522283,Flat
3.0,6.1952653,-1.9873147,Flat
4.0,6.606131,-5.3874702,Short
1.0,5.7169495,7.0284247,Flat
2.0,4.779701,6.4421763,Flat
3.0,5.6273084,-1.9356697,Chevron
1.0,2.2985857,6.9213696,Flat
1.0,4.3040104,-1.1910219,Chevron
2.0,2.9706259,5.2915277,Flat
3.0,2.5162847,5.460419,Frequency_Jump
4.0,2.6784046,4.696744,Flat
5.0,6.1387157,6.932612,Flat
6.0,9.922484,1.6662081,Up
1.0,4.063528,5.0254135,Flat
2.0,3.4720461,4.2200937,Frequency_Jump
3.0,1.7622569,4.6054034,Chevron
4.0,3.699373,4.2750397,Flat
5.0,4.2975483,5.911797,Flat
6.0,2.6165307,4.699624,Frequency_Jump
7.0,2.4513583,3.4843094,Down
1.0,10.517014,3.3735726,Flat
2.0,2.1436422,4.475515,Frequency_Jump
3.0,8.264358,6.0904655,Flat
4.0,4.935339,-2.795369,Complex
5.0,5.8167396,-5.4063883,Chevron
1.0,11.076665,0.074329585,Down
2.0,4.8604546,-0.0901486,Down
3.0,1.732485,4.575273,Frequency_Jump
4.0,3.3281376,5.6345496,Flat
5.0,3.7778556,5.5158935,Flat
6.0,9.838619,1.7621233,Up
1.0,2.3523169,1.5980366,Down
2.0,2.4510732,-0.540939,Chevron
3.0,2.4676945,0.009229202,Chevron
4.0,4.399893,2.0475483,Flat
5.0,8.611763,-0.33948153,Chevron
6.0,11.885822,0.68187433,Down
7.0,5.1990685,3.1056447,Flat
8.0,3.18263,-1.565539,Complex
9.0,3.4590638,1.5945926,Frequency_Jump
10.0,3.513285,2.1371763,Frequency_Jump
11.0,2.6794884,2.1148574,Frequency_Jump
12.0,2.9773788,3.1642118,Frequency_Jump
13.0,4.9803104,1.4700091,Flat
1.0,11.129611,1.0518756,Down
2.0,3.7621117,-0.737663,Chevron
3.0,3.3381271,1.8118399,Chevron
4.0,7.695309,2.611536,Down
1.0,12.007245,2.0165126,Flat
2.0,3.302929,2.499923,Frequency_Jump
3.0,3.645735,2.4289887,Frequency_Jump
4.0,3.3571765,2.500597,Frequency_Jump
5.0,4.9035635,4.551912,Flat
6.0,6.5891023,5.268696,Flat
7.0,9.030534,2.655376,Down
8.0,13.032194,6.4313097,Short
9.0,11.540381,1.1966982,Up
1.0,5.716578,-5.786311,Complex
2.0,7.1128445,3.033641,Down
3.0,3.1363225,1.9978265,Chevron
4.0,3.8965416,3.1006525,Frequency_Jump
5.0,4.424326,2.9073153,Flat
6.0,6.2875876,5.207159,Flat
7.0,3.4434752,2.0587816,Frequency_Jump
1.0,7.3608427,3.0077708,Down
2.0,3.6890388,2.4377694,Frequency_Jump
3.0,3.7055016,2.5899456,Frequency_Jump
4.0,3.2298336,2.919296,Chevron
5.0,4.798944,1.6571231,Flat
6.0,5.059573,-0.4776081,Chevron
7.0,13.67519,3.6967568,Short
1.0,5.516297,-4.8718605,Complex
2.0,8.987224,1.3535529,Flat
3.0,4.405169,3.1231205,Flat
4.0,5.6051264,-1.958984,Chevron
1.0,13.442487,0.5480344,Short
2.0,1.6999962,6.9046793,Chevron
3.0,5.2407885,3.0094852,Flat
4.0,3.3384652,-0.7568698,Chevron
5.0,13.420389,4.572333,Short
1.0,13.701823,4.180627,Short
2.0,2.1639004,-3.0299718,Complex
3.0,2.15974,-3.0397565,Complex
4.0,2.7556925,-1.0411806,Complex
5.0,3.1250978,-1.1375587,Complex
1.0,10.817583,1.2904108,Down
2.0,9.733795,3.248429,Down
3.0,4.8451734,6.32141,Down
4.0,9.63162,1.9784745,Down
5.0,6.0973005,7.19464,Flat
6.0,4.728224,6.7149835,Down
7.0,4.3261437,-3.5196111,Chevron
1.0,4.4489365,6.926495,Down
2.0,2.3607707,5.3756437,Frequency_Jump
3.0,4.50706,5.209202,Flat
4.0,12.4910965,5.3250756,Up
1.0,2.8461397,5.5386987,Down
2.0,2.187111,5.2852397,Frequency_Jump
3.0,2.9031348,6.1219378,Flat
4.0,2.4450161,4.7769217,Flat
5.0,4.260624,5.6213937,Flat
6.0,5.8633733,5.8819933,Flat
7.0,3.004449,5.6461334,Flat
1.0,2.1171381,6.5835476,Frequency_Jump
2.0,5.949864,-1.7315829,Chevron
3.0,2.9457288,5.0791583,Flat
4.0,2.3472066,3.922956,Down
5.0,3.569745,5.9666505,Flat
6.0,3.8674824,-3.404566,Complex
1.0,9.608393,2.2895966,Flat
2.0,1.8651611,3.6797538,Frequency_Jump
3.0,1.8793048,3.6836913,Frequency_Jump
4.0,5.413661,6.5692983,Flat
5.0,5.8466,6.763329,Flat
6.0,5.7303543,6.3952584,Flat
7.0,5.695576,6.6383457,Flat
8.0,3.3838937,5.656057,Flat
9.0,1.933579,3.692329,Frequency_Jump
10.0,10.343667,2.7260637,Flat
11.0,5.889412,5.794804,Flat
12.0,11.742675,2.4921198,Short
1.0,10.005943,2.937386,Down
2.0,9.639476,2.1340501,Flat
3.0,9.666077,2.1379378,Flat
4.0,4.8514943,6.563961,Flat
1.0,2.6422067,4.766585,Flat
2.0,2.3885179,5.2900567,Frequency_Jump
3.0,2.8794813,5.4791756,Flat
4.0,3.5436294,5.925818,Flat
5.0,4.336746,5.8610115,Flat
6.0,4.3120637,0.43776065,Frequency_Jump
7.0,5.9911413,-1.6272422,Chevron
8.0,4.234631,-3.2963274,Complex
1.0,4.718605,6.9337044,Down
2.0,2.9366772,5.3737497,Flat
3.0,1.7584058,3.128207,Frequency_Jump
4.0,2.6749365,3.753807,Frequency_Jump
5.0,4.213079,-1.2009442,Chevron
6.0,2.3673441,4.783643,Frequency_Jump
7.0,3.5652971,4.35323,Flat
8.0,11.8470955,5.410816,Flat
1.0,7.9120116,-4.2769194,Short
2.0,2.6242232,6.7302556,Flat
1.0,1.5700835,7.3397684,Flat
2.0,3.9482985,6.806877,Flat
3.0,4.661918,5.9566164,Flat
4.0,2.9066637,4.9149184,Flat
5.0,2.609212,4.8637495,Flat
6.0,5.7628403,6.3416677,Flat
7.0,4.799631,5.6973467,Flat
8.0,7.9789796,6.1123924,Down
9.0,5.634676,-5.179309,Complex
1.0,4.3453035,-0.26861018,Down
2.0,6.414901,5.160138,Flat
3.0,5.118013,-0.5571823,Down
1.0,1.7809885,7.3082623,Flat
2.0,4.0162516,-0.09177432,Down
3.0,4.517922,1.9706081,Chevron
4.0,8.604547,3.5361276,Down
5.0,3.7281337,2.7418878,Flat
6.0,5.7864614,-5.4172697,Chevron
1.0,13.606121,4.954489,Short
2.0,8.164788,2.277188,Down
3.0,13.224394,5.3045936,Flat
1.0,1.8406355,7.297463,Chevron
2.0,4.8778286,-1.2399431,Frequency_Jump
1.0,13.97682,1.2898179,Short
2.0,4.4779806,-0.90478104,Chevron
3.0,2.7136633,4.95187,Flat
4.0,2.2334921,4.7740564,Frequency_Jump
5.0,6.309079,5.3478656,Flat
6.0,2.1900833,2.6058545,Frequency_Jump
7.0,6.179361,5.6076837,Flat
8.0,3.216933,2.0865238,Down
9.0,6.0855966,4.645314,Flat
10.0,9.475594,5.618879,Flat
11.0,13.217676,1.8661902,Short
12.0,4.7897425,1.0360472,Chevron
13.0,13.161994,-0.39750627,Short
14.0,11.782197,4.217157,Flat
15.0,4.682536,1.5594593,Down
16.0,7.527732,4.687066,Flat
17.0,4.4054723,-2.399144,Chevron
18.0,4.646892,1.375588,Down
19.0,4.6894565,1.4041978,Flat
1.0,2.5104423,2.8511715,Frequency_Jump
2.0,1.9019369,4.6724167,Frequency_Jump
3.0,2.1629615,5.249765,Frequency_Jump
4.0,3.654441,5.9134026,Flat
5.0,5.651836,6.129288,Flat
6.0,5.840437,6.9294615,Flat
7.0,11.113826,1.9690475,Flat
8.0,11.819296,1.6842164,Flat
9.0,13.61415,4.337723,Short
1.0,4.026033,4.806758,Flat
2.0,6.0098243,5.660006,Flat
3.0,8.966854,0.032444738,Flat
4.0,5.7730994,-5.052511,Complex
1.0,2.877213,6.1021857,Down
2.0,2.5817819,3.8991053,Down
3.0,8.463951,1.7549655,Down
4.0,3.099183,1.2692951,Down
5.0,3.8339016,-1.4269149,Frequency_Jump
6.0,2.7315075,3.8778415,Down
7.0,3.214438,3.9965143,Flat
8.0,2.7154648,5.083683,Flat
9.0,3.0896506,5.797509,Flat
1.0,1.5720481,7.3948417,Flat
1.0,9.650819,2.0972729,Flat
2.0,4.1631484,7.5242352,Flat
3.0,4.1572523,7.547793,Flat
4.0,4.15585,7.5522876,Flat
5.0,4.1488423,7.5402637,Flat
6.0,4.156724,7.534336,Flat
7.0,2.556959,5.019929,Flat
8.0,3.460184,4.3469224,Flat
9.0,4.9371843,3.6942008,Flat
10.0,4.15863,-3.6375356,Chevron
1.0,2.3119652,5.309892,Frequency_Jump
2.0,2.1031146,5.1784463,Frequency_Jump
3.0,5.745644,6.652683,Flat
4.0,3.288336,4.041436,Frequency_Jump
5.0,4.1053267,4.779744,Flat
6.0,4.35025,5.802572,Flat
7.0,2.0452073,3.7128103,Down
1.0,4.0094213,6.9274106,Down
2.0,2.7063534,5.176008,Flat
3.0,2.5356877,5.07497,Frequency_Jump
4.0,5.9102774,5.892673,Flat
5.0,4.1830635,4.809027,Flat
6.0,3.4165325,-1.9516876,Complex
7.0,3.006711,5.2989144,Flat
8.0,5.5170016,6.17996,Flat
1.0,2.3060894,1.1783032,Chevron
2.0,2.1554852,1.6578977,Down
3.0,2.1434305,1.6413417,Down
4.0,2.1486592,1.6326998,Down
5.0,12.742128,-0.13674939,Short
6.0,11.731101,0.869121,Down
7.0,9.15691,5.745691,Flat
1.0,5.2597218,2.9939783,Flat
2.0,4.998595,2.046592,Flat
3.0,3.494551,1.3200074,Down
4.0,3.832484,3.4637384,Frequency_Jump
5.0,6.118112,5.585626,Flat
6.0,4.100203,-4.4681563,Short
7.0,5.503208,-0.40649328,Chevron
8.0,5.7791824,-5.345201,Complex
1.0,6.241398,4.9546285,Flat
2.0,4.6906166,2.2764542,Chevron
3.0,3.5516102,-1.4714518,Chevron
4.0,13.908864,4.0502462,Short
5.0,2.4648988,1.0306511,Down
6.0,5.743217,4.5221047,Chevron
7.0,5.2397485,3.45113,Flat
1.0,13.181513,1.5454087,Short
2.0,2.0251682,-1.5378284,Complex
3.0,2.959131,5.3998437,Flat
4.0,5.8675323,6.7322464,Flat
5.0,4.383372,5.503491,Flat
1.0,2.9296963,0.7800651,Chevron
2.0,2.326451,1.6505148,Down
3.0,4.3728957,3.9432914,Flat
4.0,3.503547,1.5024426,Frequency_Jump
5.0,13.929587,1.1209999,Short
6.0,13.200284,4.2505817,Short
7.0,13.737211,1.8586584,Short
8.0,3.153786,2.0079317,Chevron
9.0,6.042495,5.4617786,Flat
10.0,5.8505783,6.1731653,Flat
11.0,3.1371877,3.697642,Frequency_Jump
12.0,3.6817825,3.9788108,Flat
