stem,label,is_problem,event_idx,start_col,end_col,max_probability,mean_probability,n_total_columns,n_broadband_columns,n_tonal_columns,tonal_fraction,max_consecutive_tonal,mean_flatness,min_flatness,median_flatness,std_flatness
2024-09-30_14-23-25_0001022,auto_accept,0,7,5550,5670,0.9567227363586426,0.851438256410452,120,0,91,0.7583333333333333,51,0.33474302867652944,0.055444681098984275,0.4011380730293561,0.18250169453906012
2024-09-30_14-25-48_0001038,auto_accept,0,0,3320,3420,0.9545599818229675,0.8804771629246798,100,0,24,0.24,5,0.5455290912539633,0.3084607035773727,0.5539736452433343,0.07282976085927058
2024-09-30_14-26-02_0001042,auto_accept,0,0,3380,3560,0.927310049533844,0.8245474633417631,180,0,15,0.08333333333333333,4,0.5586297365421521,0.3980009833107015,0.5571767983763642,0.04405910924941227
2024-09-30_14-26-02_0001042,auto_accept,0,1,4680,4820,0.9512432217597961,0.8381733099619547,140,0,78,0.5571428571428572,52,0.42124635931931137,0.11728394922241768,0.4691210323236241,0.15657387130933392
2024-09-30_14-26-11_0001043,auto_accept,0,0,2270,2450,0.9994547963142395,0.9607174302402296,180,0,106,0.5888888888888889,48,0.408103811920518,0.057654986521128535,0.46413879305766637,0.17416002499445377
2024-09-30_14-26-11_0001043,auto_accept,0,1,2540,3230,0.9999600648880005,0.9642653184277671,690,9,624,0.9162995594713657,303,0.17953468811007992,0.005961689016412771,0.12507298917307474,0.1709575618524756
2024-09-30_14-26-11_0001043,auto_accept,0,2,3370,3700,0.9998313188552856,0.9468778669834137,330,3,238,0.72782874617737,100,0.25852003774375776,0.010151484159039445,0.17874475639016554,0.21563069568848756
2024-09-30_14-26-25_0001044,auto_accept,0,0,2320,2610,0.9998047947883606,0.9572003444035848,290,0,202,0.696551724137931,194,0.22863852198799267,0.0025906148734200075,0.0792352589585841,0.23830915330970096
2024-09-30_14-26-25_0001044,auto_accept,0,1,2650,2910,0.9998130202293396,0.9576457893406903,260,0,190,0.7307692307692307,167,0.26113754043182613,0.0025906148734200075,0.22441004172858472,0.22997091172661754
2024-09-30_14-26-25_0001044,auto_accept,0,2,2950,3480,0.9997877478599548,0.9681501035337094,530,0,457,0.8622641509433963,309,0.18112531390945052,0.0017413687130344866,0.07421474067096798,0.19976868846397772
2024-09-30_14-26-25_0001044,auto_accept,0,3,3560,3960,0.9997996687889099,0.8995685286638213,400,25,312,0.832,128,0.2017451122828092,0.0022528741707319995,0.13248458035312044,0.20363541631855803
2024-09-30_14-26-25_0001044,auto_accept,0,4,4050,4490,0.9977009892463684,0.9463023728794522,440,11,397,0.9254079254079254,159,0.14466221731668044,0.0061214719912769016,0.052284790045181766,0.17289929977465
2024-09-30_14-26-25_0001044,auto_accept,0,5,4560,5590,0.9999078512191772,0.9441198812654386,1030,0,879,0.8533980582524272,522,0.18643490011637226,0.0010814481979661665,0.08749648650361458,0.20168690335056963
2024-09-30_14-26-25_0001044,auto_accept,0,6,5620,5830,0.9998525381088257,0.9358609806407582,210,0,155,0.7380952380952381,88,0.31588630030242393,0.02178035643667409,0.29499422609027387,0.19602103829617457
2024-09-30_14-26-25_0001044,auto_accept,0,7,5960,6070,0.8852908611297607,0.8142720460891724,110,0,24,0.21818181818181817,15,0.5358412066197409,0.2845557038914866,0.5489803102066824,0.07941538447255925
2024-09-30_14-26-25_0001044,auto_accept,0,8,6470,6690,0.9994580149650574,0.9059363214865975,220,0,130,0.5909090909090909,117,0.3286264078252517,0.01334235964477816,0.330176104797155,0.2245731865818183
2024-09-30_14-26-25_0001044,auto_accept,0,9,6780,6960,0.9994729161262512,0.9102226589855394,180,0,96,0.5333333333333333,86,0.41434163515509387,0.11126938866690222,0.47505913467909855,0.16359710817018444
2024-09-30_14-26-25_0001044,auto_accept,0,10,7030,7220,0.998348593711853,0.903743714094162,190,0,104,0.5473684210526316,73,0.3571352060165081,0.02194130925985994,0.4466015582262547,0.21799855050499262
2024-09-30_14-26-25_0001044,auto_accept,0,11,7280,7470,0.9995220899581909,0.9028636038303375,190,0,98,0.5157894736842106,93,0.34684099947636715,0.031641215138523145,0.46359643436873427,0.23563047024344486
2024-09-30_14-26-25_0001044,auto_accept,0,12,7800,8510,0.9997338652610779,0.9262748443418078,710,10,563,0.8042857142857143,278,0.24038299058013884,0.011732864295135287,0.1790943822262342,0.2010213497777717
2024-09-30_14-26-48_0001047,auto_accept,0,0,2290,2520,0.9992955923080444,0.9128984622657299,230,0,148,0.6434782608695652,134,0.3497955199533343,0.03979310770198654,0.33359656800534077,0.19543489557931248
2024-09-30_14-26-48_0001047,auto_accept,0,1,2560,2780,0.9999423027038574,0.9494056442509526,220,0,139,0.6318181818181818,107,0.3019143465183935,0.0024640010874288874,0.2823537654380003,0.24091654494918643
2024-09-30_14-26-48_0001047,auto_accept,0,2,2820,3410,0.9999997615814209,0.9743119378884634,590,0,499,0.8457627118644068,252,0.18546426288638873,0.0020656116430847232,0.1174414618771582,0.19981665087528938
2024-09-30_14-26-48_0001047,auto_accept,0,3,3530,4110,0.9999302625656128,0.9757943022049079,580,8,530,0.9265734265734266,238,0.19011842084646532,0.004988390406597588,0.11803360608290034,0.1717914629643692
2024-09-30_14-26-48_0001047,auto_accept,0,4,4200,4650,0.9999605417251587,0.9313188758881196,450,0,414,0.92,222,0.15437003192710272,0.005622916834024569,0.04982882472463197,0.18233061366553427
2024-09-30_14-26-48_0001047,auto_accept,0,5,4780,5310,0.9999927282333374,0.9804458916187286,530,0,477,0.9,335,0.18913503833454523,0.004719821052403177,0.10011912240878507,0.18723877010765264
2024-09-30_14-26-48_0001047,auto_accept,0,6,5430,5650,0.9863340258598328,0.8873222677604012,220,0,85,0.38636363636363635,24,0.49561925651681343,0.2236748510674099,0.5227431981376407,0.10136291634946738
2024-09-30_14-27-09_0001051,auto_accept,0,0,4510,4920,0.9999992847442627,0.9597078192801702,410,0,336,0.8195121951219512,317,0.197503760782503,0.0037564353402292994,0.08794018742735954,0.2115946205149415
2024-09-30_14-27-09_0001051,auto_accept,0,1,5000,5450,0.9997183680534363,0.9575674546801526,450,0,411,0.9133333333333333,374,0.13041687912766511,0.0018448149360810865,0.0319282916379433,0.18250331768265077
2024-09-30_14-27-09_0001051,auto_accept,0,2,5620,6040,0.9993875026702881,0.8943964852843174,420,18,367,0.9129353233830846,177,0.1538815974973284,0.0012661911288198416,0.06495389625150336,0.17625508064539727
2024-09-30_14-27-09_0001051,auto_accept,0,3,6130,6450,0.9999055862426758,0.9708751981908624,320,0,244,0.7625,229,0.2321772741102218,0.006220366266767983,0.13670217388620087,0.21727036725974624
2024-09-30_14-27-09_0001051,auto_accept,0,4,6500,6870,0.9999992847442627,0.9389057167266545,370,0,261,0.7054054054054054,245,0.2479449012544413,0.0030473544675057073,0.12252270602307996,0.2351396973538412
2024-09-30_14-27-09_0001051,auto_accept,0,5,6940,7380,0.9998856782913208,0.9744389706187778,440,0,353,0.8022727272727272,325,0.18752559501151309,0.001949191353303248,0.06891180413769206,0.2158483244095585
2024-09-30_14-27-09_0001051,auto_accept,0,6,7500,7670,0.9987760186195374,0.9274090561601851,170,0,153,0.9,63,0.38141031168309714,0.18153338376671715,0.399161418396578,0.09841466400120231
2024-09-30_14-27-56_0001053,auto_accept,0,0,3480,3670,0.9993082284927368,0.9273115277290345,190,0,103,0.5421052631578948,73,0.3798532348858129,0.03743292818003439,0.45447113818326823,0.19699720926842795
2024-09-30_14-27-56_0001053,auto_accept,0,1,3710,4250,0.9999997615814209,0.9700201392173767,540,0,454,0.8407407407407408,417,0.1749233308119693,0.001782091603147688,0.05722529584456208,0.20567985040261974
2024-09-30_14-27-56_0001053,auto_accept,0,2,4340,4770,0.9997245669364929,0.9421322643756866,430,30,325,0.8125,122,0.21834481130779262,0.0007264280578064853,0.13585053710370043,0.20867747083882637
2024-09-30_14-27-56_0001053,auto_accept,0,3,4830,5280,0.999998927116394,0.949804820444273,450,0,357,0.7933333333333333,340,0.18147141283007615,0.0011653838160409352,0.034165971011498014,0.23041295002835677
2024-09-30_14-27-56_0001053,auto_accept,0,4,5440,5760,0.999998927116394,0.9848179257277286,320,0,270,0.84375,235,0.16918385573140635,0.0007773755703174871,0.07393135373988892,0.20559918683545872
2024-09-30_14-27-56_0001053,auto_accept,0,5,5830,6580,0.9999130964279175,0.9437153217823882,750,57,585,0.8441558441558441,207,0.18258032742272867,0.00040951353925448326,0.08936780003281071,0.19632682303183321
2024-09-30_14-27-56_0001053,auto_accept,0,6,6680,6990,0.9999129772186279,0.976792773231864,310,0,229,0.7387096774193549,132,0.2928881703393612,0.01596465157872714,0.2643823967402176,0.20100966630887387
2024-09-30_14-27-56_0001053,auto_accept,0,7,7320,7470,0.9975979924201965,0.932502031326294,150,0,76,0.5066666666666667,30,0.4665737564729325,0.16491172695348238,0.49831508821720044,0.12015978761263983
2024-09-30_14-28-00_0001054,auto_accept,0,0,2180,2370,0.960411787033081,0.8123461335897446,190,0,42,0.22105263157894736,18,0.512161691704677,0.07738359148012361,0.549448531037015,0.13563274106675532
2024-09-30_14-29-06_0001058,auto_accept,0,0,2230,2610,0.9999711513519287,0.9739574790000916,380,0,310,0.8157894736842105,241,0.23131942363607877,0.006256557025657249,0.14719060059739292,0.21612202688487006
2024-09-30_14-29-06_0001058,auto_accept,0,1,2680,3170,0.9998332262039185,0.95948597073555,490,7,407,0.8426501035196687,175,0.17556159128658244,0.000678398648345812,0.04537191794141274,0.21508851561591497
2024-09-30_14-29-06_0001058,auto_accept,0,2,3260,3760,0.9999978542327881,0.9772698329944237,500,0,431,0.862,416,0.16683371806039224,0.001982665803919591,0.04856961427464917,0.20032235913857133
2024-09-30_14-29-06_0001058,auto_accept,0,3,3840,4360,0.9983141422271729,0.8478575933654353,520,14,423,0.8359683794466403,257,0.22904179737216776,0.008672613826121152,0.14436301567575296,0.19956687968039025
2024-09-30_14-29-06_0001058,auto_accept,0,4,4690,4900,0.9992281198501587,0.9612996632402594,210,0,108,0.5142857142857142,49,0.4040023322304318,0.04262827548984429,0.4881761765699837,0.1878019421596908
2024-09-30_14-30-11_0001059,auto_accept,0,0,2310,2790,0.9999861717224121,0.9836025980054116,480,0,411,0.85625,311,0.18140804440449562,0.004095317991185312,0.08815966061478481,0.19676244392383363
2024-09-30_14-34-47_0001063,auto_accept,0,0,2320,2800,0.9999996423721313,0.970902719059769,480,0,391,0.8145833333333333,377,0.15576015306493646,0.002655797906094932,0.028970903809475573,0.21626385614221388
2024-09-30_14-34-47_0001063,auto_accept,0,1,2860,3350,0.9999669790267944,0.9685085165500641,490,15,428,0.9010526315789473,175,0.1621389876433904,0.003622478159108782,0.07858776056307552,0.18248437170185924
2024-09-30_14-34-47_0001063,auto_accept,0,2,3430,3860,0.9999631643295288,0.9582658830014142,430,2,395,0.9228971962616822,169,0.19459400716893674,0.003790728606973176,0.11850413301790266,0.18254221745766763
2024-09-30_14-34-47_0001063,auto_accept,0,3,3940,4430,0.9999880790710449,0.9711245250701904,490,1,430,0.8793456032719836,367,0.16932045596109843,0.0037193288203411752,0.07383697528453907,0.1905369829785008
2024-09-30_14-34-47_0001063,auto_accept,0,4,4520,5060,0.9999990463256836,0.9833205125548623,540,0,500,0.9259259259259259,435,0.18751936353986945,0.00023477608504470965,0.13393108849165464,0.17147684903263957
2024-09-30_14-34-47_0001063,auto_accept,0,5,5170,5770,0.9999990463256836,0.9213944908048286,600,23,569,0.9861351819757366,276,0.14156027507504376,0.002889258888427851,0.08127791894363276,0.14523241833362155
2024-09-30_14-34-47_0001063,auto_accept,0,6,6030,6340,0.9998844861984253,0.9489603349938989,310,0,229,0.7387096774193549,221,0.22484081479954093,0.004772142735481521,0.08948824183818521,0.2287956813093001
2024-09-30_14-35-29_0001065,auto_accept,0,0,2250,3180,0.9999986886978149,0.9279135440258269,930,0,681,0.7322580645161291,229,0.2747877184822968,0.006887866547817,0.22936812030254403,0.21907231522718063
2024-09-30_14-35-29_0001065,auto_accept,0,1,4840,5140,0.9993353486061096,0.9002301962144913,300,0,208,0.6933333333333334,166,0.29032530724871675,0.002489154484740345,0.2506732655823095,0.2234279544700116
2024-09-30_14-35-29_0001065,auto_accept,0,2,5180,5980,0.9999152421951294,0.9712110147064115,800,0,697,0.87125,679,0.15581307624496576,0.005893591654810953,0.07974523425263447,0.18122092712276944
2024-09-30_14-35-29_0001065,auto_accept,0,3,6010,7180,0.999943733215332,0.9435916452084557,1170,0,930,0.7948717948717948,466,0.2145703066707963,0.00232864778226265,0.10696863711637014,0.21817537051833502
2024-09-30_14-35-29_0001065,auto_accept,0,4,7240,7490,0.9998214840888977,0.9056665072074304,250,0,181,0.724,133,0.27083289469669414,0.0026513552221408324,0.17480474565624993,0.23500879288764728
2024-09-30_14-35-29_0001065,auto_accept,0,5,7550,7730,0.9949201941490173,0.8906592381627936,180,0,126,0.7,89,0.3012336558484475,0.0023443307905141445,0.31665857778424655,0.22545394713425196
2024-09-30_14-35-29_0001065,auto_accept,0,6,7820,8280,0.9999970197677612,0.9369049516130001,460,8,444,0.9823008849557522,251,0.1442639440569037,0.0092570384205236,0.07585145706380347,0.1499840212312156
2024-09-30_14-35-29_0001065,auto_accept,0,7,9260,9680,0.9926782846450806,0.7845652893532155,420,4,273,0.65625,156,0.3119979499040836,0.010291629387978792,0.29927217478944756,0.21752422793373674
2024-09-30_14-35-29_0001065,auto_accept,0,8,10120,10250,0.8788177371025085,0.7612584190709251,130,46,82,0.9761904761904762,49,0.34654782685438096,0.17560818996172958,0.33955864158005283,0.07723836971796523
2024-09-30_14-35-34_0001066,auto_accept,0,0,2350,3210,0.9998756647109985,0.921110212802887,860,39,585,0.7125456760048721,201,0.2661271609060843,0.004360251754642627,0.17234105518954673,0.22190154247489827
2024-09-30_14-35-34_0001066,auto_accept,0,1,3340,3580,0.9996521472930908,0.8913541460037231,240,0,159,0.6625,75,0.375430991765812,0.04276864274306105,0.378741076086153,0.16947478879649322
2024-09-30_14-35-34_0001066,auto_accept,0,2,3820,3940,0.9787555932998657,0.9000743535848764,120,0,78,0.65,35,0.4328251876777957,0.1407287301653036,0.45216008955618947,0.11347842476357334
2024-09-30_14-35-46_0001068,auto_accept,0,0,3790,4800,0.9999270439147949,0.9328737171257243,1010,7,822,0.8195413758723828,438,0.1766300612006115,0.0019019225216848146,0.06080317149949525,0.21284696533028577
