png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple
c1_147_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_067_0p705s.png,147,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_067,0.7048533333333333,0.8584533333333333,0.1149166666666666,51.51515151515152,0.3389248001676092,-88.83467133797768,0.9999604225158693,1,1.0,-0.29330167,-2.6123283,usv,m4fm2
c1_148_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_067_1p038s.png,148,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_067,1.037653333333333,1.2381866666666668,0.1642266666666665,47.45687146413337,0.4370862484120894,-83.4678290032923,0.9998518228530884,1,1.0,0.017086487,-2.9431283,usv,m4fm2
c1_149_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_093_1p874s.png,149,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_093,1.87392,1.97632,0.0906966666666666,49.07407407407408,0.5170800263405946,-81.13057423664235,0.9999985694885254,1,1.0,0.17505988,-2.8688872,usv,m4fm2
c1_150_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_118_0p492s.png,150,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_118,0.49152,0.6536533333333333,0.1164866666666666,47.90640394088671,0.6057262629108574,-74.59365968159328,0.9999896287918092,1,1.0,0.35976142,-3.0304134,usv,m4fm2
c1_151_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_118_1p814s.png,151,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_118,1.8141866666666664,1.97632,0.1413999999999999,47.16748768472906,0.7346633158386874,-62.42793148166664,0.9999958276748656,1,1.0,0.4808456,-3.1391659,usv,m4fm2
c1_152_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_119_0p022s.png,152,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_119,0.0221866666666666,0.1117866666666666,0.068,45.860927152317885,0.8014268981717185,-60.43281800061157,0.9996033310890198,1,1.0,0.46604297,-3.0942254,usv,m4fm2
c1_153_auto_accept_Cluster_9_131211_1000_m4fm2_chunk_119_0p692s.png,153,auto_accept,Cluster_9,131211_1000_m4fm2_chunk_119,0.6920533333333333,0.9821866666666668,0.2448033333333333,47.61029411764707,0.684159724743641,-66.4134150005315,0.9999979734420776,1,0.8626561026869257,0.5000947,-3.1925309,usv,m4fm2
c1_154_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_119_1p801s.png,154,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_119,1.8013866666666667,1.97632,0.14348,49.88151658767772,0.613525484346348,-71.93169154758503,0.9998751878738404,1,1.0,0.42645627,-3.107006,usv,m4fm2
c1_155_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_120_0p999s.png,155,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_120,0.9992533333333332,1.2040533333333334,0.16571,49.07369545940704,0.7357517086814543,-63.27418679805259,0.9998719692230223,1,0.9670059616534736,0.49062368,-3.1630838,usv,m4fm2
c1_156_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_124_1p874s.png,156,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_124,1.87392,1.97632,0.0864033333333331,51.851851851851904,0.5373341911100716,-80.38492565156494,0.9999951124191284,1,1.0,0.3175541,-2.8526835,usv,m4fm2
