candidate_id,source_file,source_path,start_ms,end_ms,duration_ms,max_prob,spectrogram_path
2024-09-30_11-19-34_0000014_00000000,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,0.0,40.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000000.png
2024-09-30_11-19-34_0000014_00000040,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,40.0,80.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000040.png
2024-09-30_11-19-34_0000014_00000080,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,80.0,120.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000080.png
2024-09-30_11-19-34_0000014_00000120,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,120.0,160.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000120.png
2024-09-30_11-19-34_0000014_00000160,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,160.0,200.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000160.png
2024-09-30_11-19-34_0000014_00000200,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,200.0,240.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000200.png
2024-09-30_11-19-34_0000014_00000240,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,240.0,280.0,40.0,0.9999998807907104,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000240.png
2024-09-30_11-19-34_0000014_00000280,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,280.0,320.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000280.png
2024-09-30_11-19-34_0000014_00000320,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,320.0,360.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000320.png
2024-09-30_11-19-34_0000014_00000360,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,360.0,400.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000360.png
2024-09-30_11-19-34_0000014_00000400,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,400.0,440.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000400.png
2024-09-30_11-19-34_0000014_00000440,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,440.0,480.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000440.png
2024-09-30_11-19-34_0000014_00000480,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,480.0,520.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000480.png
2024-09-30_11-19-34_0000014_00000520,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,520.0,560.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000520.png
2024-09-30_11-19-34_0000014_00000560,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,560.0,600.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000560.png
2024-09-30_11-19-34_0000014_00000600,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,600.0,640.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000600.png
2024-09-30_11-19-34_0000014_00000640,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,640.0,680.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000640.png
2024-09-30_11-19-34_0000014_00000680,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,680.0,720.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000680.png
2024-09-30_11-19-34_0000014_00000720,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,720.0,760.0,40.0,0.9999998807907104,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000720.png
2024-09-30_11-19-34_0000014_00000760,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,760.0,800.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000760.png
2024-09-30_11-19-34_0000014_00000800,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,800.0,840.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000800.png
2024-09-30_11-19-34_0000014_00000840,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,840.0,880.0,40.0,0.9999998807907104,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000840.png
2024-09-30_11-19-34_0000014_00000880,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,880.0,920.0,40.0,0.9999998807907104,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000880.png
2024-09-30_11-19-34_0000014_00000920,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,920.0,960.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000920.png
2024-09-30_11-19-34_0000014_00000960,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,960.0,1000.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00000960.png
2024-09-30_11-19-34_0000014_00001000,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1000.0,1040.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001000.png
2024-09-30_11-19-34_0000014_00001040,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1040.0,1080.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001040.png
2024-09-30_11-19-34_0000014_00001080,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1080.0,1120.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001080.png
2024-09-30_11-19-34_0000014_00001120,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1120.0,1160.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001120.png
2024-09-30_11-19-34_0000014_00001160,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1160.0,1200.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001160.png
2024-09-30_11-19-34_0000014_00001200,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1200.0,1240.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001200.png
2024-09-30_11-19-34_0000014_00001240,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1240.0,1280.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001240.png
2024-09-30_11-19-34_0000014_00001280,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1280.0,1320.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001280.png
2024-09-30_11-19-34_0000014_00001320,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1320.0,1360.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001320.png
2024-09-30_11-19-34_0000014_00001360,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1360.0,1400.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001360.png
2024-09-30_11-19-34_0000014_00001400,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1400.0,1440.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001400.png
2024-09-30_11-19-34_0000014_00001440,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1440.0,1480.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001440.png
2024-09-30_11-19-34_0000014_00001480,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1480.0,1520.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001480.png
2024-09-30_11-19-34_0000014_00001520,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1520.0,1560.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001520.png
2024-09-30_11-19-34_0000014_00001560,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1560.0,1600.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001560.png
2024-09-30_11-19-34_0000014_00001600,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1600.0,1640.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001600.png
2024-09-30_11-19-34_0000014_00001640,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1640.0,1680.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001640.png
2024-09-30_11-19-34_0000014_00001680,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1680.0,1720.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001680.png
2024-09-30_11-19-34_0000014_00001720,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1720.0,1760.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001720.png
2024-09-30_11-19-34_0000014_00001760,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1760.0,1800.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001760.png
2024-09-30_11-19-34_0000014_00001800,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1800.0,1840.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001800.png
2024-09-30_11-19-34_0000014_00001840,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1840.0,1880.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001840.png
2024-09-30_11-19-34_0000014_00001880,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1880.0,1920.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001880.png
2024-09-30_11-19-34_0000014_00001920,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1920.0,1960.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001920.png
2024-09-30_11-19-34_0000014_00001960,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,1960.0,2000.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00001960.png
2024-09-30_11-19-34_0000014_00002000,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2000.0,2040.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002000.png
2024-09-30_11-19-34_0000014_00002040,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2040.0,2080.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002040.png
2024-09-30_11-19-34_0000014_00002080,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2080.0,2120.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002080.png
2024-09-30_11-19-34_0000014_00002120,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2120.0,2160.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002120.png
2024-09-30_11-19-34_0000014_00002160,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2160.0,2200.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002160.png
2024-09-30_11-19-34_0000014_00002200,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2200.0,2240.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002200.png
2024-09-30_11-19-34_0000014_00002240,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2240.0,2280.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002240.png
2024-09-30_11-19-34_0000014_00002280,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2280.0,2320.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002280.png
2024-09-30_11-19-34_0000014_00002320,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2320.0,2360.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002320.png
2024-09-30_11-19-34_0000014_00002360,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2360.0,2400.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002360.png
2024-09-30_11-19-34_0000014_00002400,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2400.0,2440.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002400.png
2024-09-30_11-19-34_0000014_00002440,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2440.0,2480.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002440.png
2024-09-30_11-19-34_0000014_00002480,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2480.0,2520.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002480.png
2024-09-30_11-19-34_0000014_00002520,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2520.0,2560.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002520.png
2024-09-30_11-19-34_0000014_00002560,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2560.0,2600.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002560.png
2024-09-30_11-19-34_0000014_00002600,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2600.0,2640.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002600.png
2024-09-30_11-19-34_0000014_00002640,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2640.0,2680.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002640.png
2024-09-30_11-19-34_0000014_00002680,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2680.0,2720.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002680.png
2024-09-30_11-19-34_0000014_00002720,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2720.0,2760.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002720.png
2024-09-30_11-19-34_0000014_00002760,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2760.0,2800.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002760.png
2024-09-30_11-19-34_0000014_00002800,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2800.0,2840.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002800.png
2024-09-30_11-19-34_0000014_00002840,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2840.0,2880.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002840.png
2024-09-30_11-19-34_0000014_00002880,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2880.0,2920.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002880.png
2024-09-30_11-19-34_0000014_00002920,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2920.0,2960.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002920.png
2024-09-30_11-19-34_0000014_00002960,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,2960.0,3000.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00002960.png
2024-09-30_11-19-34_0000014_00003000,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,3000.0,3040.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00003000.png
2024-09-30_11-19-34_0000014_00003040,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,3040.0,3080.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00003040.png
2024-09-30_11-19-34_0000014_00003080,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,3080.0,3120.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00003080.png
2024-09-30_11-19-34_0000014_00003120,2024-09-30_11-19-34_0000014.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,3120.0,3160.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-19-34_0000014_00003120.png
