Mouse_ID,Date,Water_Received_ml,Phase,Session_ID,Trial_ID,Trial_Start,Outcome,Reaction_Time,Is_Punished,Total_Licks,Day_Name
mouse_2,2025-08-06,,1,1,1,0.012787342071533203,Hit,6.292387018128342,0,22,Wednesday
mouse_2,2025-08-06,,1,1,2,25.217419147491455,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,3,51.19377851486206,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,4,75.39747023582458,Hit,9.012929491580309,0,54,Wednesday
mouse_2,2025-08-06,,1,1,5,99.35435819625854,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,6,125.5674216747284,Hit,21.175241383367023,0,23,Wednesday
mouse_2,2025-08-06,,1,1,7,151.534095287323,Hit,0.9158151805164607,0,56,Wednesday
mouse_2,2025-08-06,,1,1,8,177.25193095207214,Hit,4.310704978134083,0,9,Wednesday
mouse_2,2025-08-06,,1,1,9,201.7142596244812,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,10,227.92419338226318,Hit,11.038657295738972,0,5,Wednesday
mouse_2,2025-08-06,,1,1,11,253.37750673294067,Hit,17.724247699340424,0,16,Wednesday
mouse_2,2025-08-06,,1,1,12,278.34379863739014,Hit,3.4631432899095103,0,10,Wednesday
mouse_2,2025-08-06,,1,1,13,302.0536711215973,Hit,19.76618507655928,0,5,Wednesday
mouse_2,2025-08-06,,1,1,14,329.023964881897,Hit,8.908564314128057,0,4,Wednesday
mouse_2,2025-08-06,,1,1,15,355.2418451309204,Hit,4.378951052938589,0,4,Wednesday
mouse_2,2025-08-06,,1,1,16,379.70356249809265,Hit,3.949591050583763,0,24,Wednesday
mouse_2,2025-08-06,,1,1,17,406.6636071205139,Hit,1.8152674831970899,0,13,Wednesday
mouse_2,2025-08-06,,1,1,18,433.1237597465515,Hit,4.278261107523974,0,21,Wednesday
mouse_2,2025-08-06,,1,1,19,456.8428645133972,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,20,482.55290484428406,Hit,10.23347680182826,0,7,Wednesday
mouse_2,2025-08-06,,1,1,21,509.52313137054443,Hit,3.119207729273853,0,34,Wednesday
mouse_2,2025-08-06,,1,1,22,533.7329254150391,Hit,7.660728436285353,0,9,Wednesday
mouse_2,2025-08-06,,1,1,23,559.9376034736633,Hit,8.858319148264968,0,40,Wednesday
mouse_2,2025-08-06,,1,1,24,583.9027683734894,Hit,0.0,0,5,Wednesday
mouse_2,2025-08-06,,1,1,25,609.8727791309357,Hit,4.8989323115806656,0,39,Wednesday
mouse_2,2025-08-06,,1,1,26,635.082132101059,Hit,6.009329350266853,0,25,Wednesday
mouse_2,2025-08-06,,1,1,27,659.7921586036682,Hit,5.969346350524006,0,2,Wednesday
mouse_2,2025-08-06,,1,1,28,686.2525415420532,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,29,709.7173919677734,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,30,734.6816084384918,Hit,9.522331658201324,0,32,Wednesday
mouse_2,2025-08-06,,1,1,31,758.1512372493744,Hit,12.217674437092228,0,39,Wednesday
mouse_2,2025-08-06,,1,1,32,784.6101500988007,Hit,4.146482271347054,0,22,Wednesday
mouse_2,2025-08-06,,1,1,33,808.0618627071381,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,34,832.5148448944092,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,35,857.7273833751678,Hit,7.162229222139331,0,3,Wednesday
mouse_2,2025-08-06,,1,1,36,884.4303786754608,Hit,6.782951453006945,0,22,Wednesday
mouse_2,2025-08-06,,1,1,37,910.8874106407166,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,38,934.8502669334412,Hit,4.831355912511526,0,30,Wednesday
mouse_2,2025-08-06,,1,1,39,961.8097529411316,Hit,10.03002967843804,0,19,Wednesday
mouse_2,2025-08-06,,1,1,40,986.5166490077972,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,41,1011.2373783588409,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,42,1037.949066877365,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,43,1061.1690855026245,Hit,3.7467178348281323,0,14,Wednesday
mouse_2,2025-08-06,,1,1,44,1085.6290447711945,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,45,1111.5874395370483,Hit,16.893052531398098,0,32,Wednesday
mouse_2,2025-08-06,,1,1,46,1138.048440694809,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,47,1163.750283241272,Hit,6.744148892317526,0,9,Wednesday
mouse_2,2025-08-06,,1,1,48,1190.2046372890472,Hit,15.487620561594667,0,24,Wednesday
mouse_2,2025-08-06,,1,1,49,1216.4088151454926,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,50,1242.8562152385712,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,51,1266.8193418979645,Hit,9.092674042631188,0,18,Wednesday
mouse_2,2025-08-06,,1,1,52,1291.5381755828857,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,53,1317.2363090515137,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,54,1341.9574723243713,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,55,1367.6682784557343,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,56,1391.1386172771454,Hit,22.536409684390946,0,22,Wednesday
mouse_2,2025-08-06,,1,1,57,1417.608374595642,Hit,10.245795272808664,0,36,Wednesday
mouse_2,2025-08-06,,1,1,58,1444.0674049854279,Hit,3.0788421978727456,0,14,Wednesday
mouse_2,2025-08-06,,1,1,59,1468.7673964500427,Hit,20.61575853075169,0,15,Wednesday
mouse_2,2025-08-06,,1,1,60,1491.979422569275,Hit,3.0286994268217313,0,28,Wednesday
mouse_2,2025-08-06,,1,1,61,1517.6893620491028,Hit,7.05609907026178,0,4,Wednesday
mouse_2,2025-08-06,,1,1,62,1544.649171113968,Hit,2.0186736628040762,0,8,Wednesday
mouse_2,2025-08-06,,1,1,63,1570.857409477234,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,64,1594.819586277008,Hit,10.464836051925431,0,1,Wednesday
mouse_2,2025-08-06,,1,1,65,1620.0394332408905,Hit,1.8483983270905355,0,4,Wednesday
mouse_2,2025-08-06,,1,1,66,1645.0009989738464,Hit,3.180796360875547,0,21,Wednesday
mouse_2,2025-08-06,,1,1,67,1671.7173526287079,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,68,1695.4087452888489,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,69,1719.130383491516,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,70,1743.599008321762,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-06,,1,1,71,1769.3093974590302,Hit,11.897967772880975,0,20,Wednesday
mouse_2,2025-08-06,,1,1,72,1794.2690966129303,Hit,0.0,0,0,Wednesday
mouse_2,2025-08-07,,1,2,1,0.014647245407104492,Hit,11.349497891810092,0,23,Thursday
mouse_2,2025-08-07,,1,2,2,24.714656829833984,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,3,50.92721247673035,Hit,0.12113646167085079,0,32,Thursday
mouse_2,2025-08-07,,1,2,4,77.3880364894867,Hit,1.4530422991314111,0,40,Thursday
mouse_2,2025-08-07,,1,2,5,103.59751033782959,Hit,1.6452923831550805,0,5,Thursday
mouse_2,2025-08-07,,1,2,6,127.8078784942627,Hit,13.09709273242359,0,9,Thursday
mouse_2,2025-08-07,,1,2,7,153.52760934829712,Hit,18.50687129183845,0,4,Thursday
mouse_2,2025-08-07,,1,2,8,178.99222421646118,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,9,203.207417011261,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,10,229.1772541999817,Hit,8.218360532441466,0,37,Thursday
mouse_2,2025-08-07,,1,2,11,254.1369230747223,Hit,3.33506100000227,0,40,Thursday
mouse_2,2025-08-07,,1,2,12,279.35689902305603,Hit,3.2778506293873875,0,1,Thursday
mouse_2,2025-08-07,,1,2,13,306.3271920681,Hit,14.269409409429556,0,14,Thursday
mouse_2,2025-08-07,,1,2,14,333.0367922782898,Hit,20.060515481581604,0,1,Thursday
mouse_2,2025-08-07,,1,2,15,356.7460353374481,Hit,0.0,0,1,Thursday
mouse_2,2025-08-07,,1,2,16,380.70628118515015,Hit,6.48102193208905,0,17,Thursday
mouse_2,2025-08-07,,1,2,17,404.42587399482727,Hit,3.9823648940436556,0,20,Thursday
mouse_2,2025-08-07,,1,2,18,430.8859853744507,Hit,3.4918721389369693,0,8,Thursday
mouse_2,2025-08-07,,1,2,19,456.34609842300415,Hit,3.431203231592349,0,18,Thursday
mouse_2,2025-08-07,,1,2,20,480.5506420135498,Hit,8.794957402995635,0,25,Thursday
mouse_2,2025-08-07,,1,2,21,504.2654592990875,Hit,7.398854594214015,0,12,Thursday
mouse_2,2025-08-07,,1,2,22,527.9753527641296,Hit,5.776406275944396,0,4,Thursday
mouse_2,2025-08-07,,1,2,23,552.1857249736786,Hit,6.526596628301945,0,3,Thursday
mouse_2,2025-08-07,,1,2,24,578.1445467472076,Hit,2.8845176732080517,0,14,Thursday
mouse_2,2025-08-07,,1,2,25,601.8448741436005,Hit,0.7161121380650002,0,31,Thursday
mouse_2,2025-08-07,,1,2,26,626.0543830394745,Hit,8.628052129845287,0,36,Thursday
mouse_2,2025-08-07,,1,2,27,649.7576243877411,Hit,0.024708145953241,0,193,Thursday
mouse_2,2025-08-07,,1,2,28,674.7139735221863,Hit,15.901353871497122,0,46,Thursday
mouse_2,2025-08-07,,1,2,29,699.9236850738525,Hit,0.15022210839117633,0,111,Thursday
mouse_2,2025-08-07,,1,2,30,726.8800876140594,Hit,0.031694647470089876,0,103,Thursday
mouse_2,2025-08-07,,1,2,31,752.5832273960114,Hit,0.06935742009272872,0,125,Thursday
mouse_2,2025-08-07,,1,2,32,779.0525069236755,Hit,0.29165491845003544,0,113,Thursday
mouse_2,2025-08-07,,1,2,33,805.2725195884705,Hit,18.47867703206532,0,45,Thursday
mouse_2,2025-08-07,,1,2,34,831.2320113182068,Hit,0.09700203780266747,0,123,Thursday
mouse_2,2025-08-07,,1,2,35,858.1918642520905,Hit,0.07835817401735312,0,92,Thursday
mouse_2,2025-08-07,,1,2,36,885.1613690853119,Hit,0.9203575624715086,0,53,Thursday
mouse_2,2025-08-07,,1,2,37,912.1309235095978,Hit,0.0,0,1,Thursday
mouse_2,2025-08-07,,1,2,38,937.8364577293396,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,39,961.8008317947388,Hit,14.592486345835141,0,18,Thursday
mouse_2,2025-08-07,,1,2,40,987.760817527771,Hit,4.198918425719057,0,14,Thursday
mouse_2,2025-08-07,,1,2,41,1011.7204811573029,Hit,4.295809298051495,0,30,Thursday
mouse_2,2025-08-07,,1,2,42,1036.930257320404,Hit,1.300352050129277,0,29,Thursday
mouse_2,2025-08-07,,1,2,43,1062.1403443813324,Hit,7.788771182237724,0,50,Thursday
mouse_2,2025-08-07,,1,2,44,1089.0972318649292,Hit,3.4136389393638638,0,18,Thursday
mouse_2,2025-08-07,,1,2,45,1115.8095951080322,Hit,4.855566276995887,0,19,Thursday
mouse_2,2025-08-07,,1,2,46,1139.7702281475067,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,47,1164.9837427139282,Hit,2.1013021533653955,0,81,Thursday
mouse_2,2025-08-07,,1,2,48,1189.4604585170746,Hit,0.004339116480650773,0,136,Thursday
mouse_2,2025-08-07,,1,2,49,1214.6689550876617,Hit,0.4885889695269725,0,72,Thursday
mouse_2,2025-08-07,,1,2,50,1240.1313354969025,Hit,1.073507259437065,0,72,Thursday
mouse_2,2025-08-07,,1,2,51,1265.8390202522278,Hit,23.446775163185976,0,6,Thursday
mouse_2,2025-08-07,,1,2,52,1292.3022630214691,Hit,1.2293984791824641,0,33,Thursday
mouse_2,2025-08-07,,1,2,53,1319.2527854442596,Hit,0.0,0,4,Thursday
mouse_2,2025-08-07,,1,2,54,1344.7227718830109,Hit,8.146842905960284,0,19,Thursday
mouse_2,2025-08-07,,1,2,55,1371.432897567749,Hit,4.711151038296066,0,40,Thursday
mouse_2,2025-08-07,,1,2,56,1397.8872117996216,Hit,3.035772359614384,0,33,Thursday
mouse_2,2025-08-07,,1,2,57,1422.5972049236298,Hit,3.468133884486633,0,20,Thursday
mouse_2,2025-08-07,,1,2,58,1449.547209262848,Hit,9.639616904331206,0,15,Thursday
mouse_2,2025-08-07,,1,2,59,1473.7474956512451,Hit,3.700016781442855,0,13,Thursday
mouse_2,2025-08-07,,1,2,60,1497.9671998023987,Hit,0.7720696050491824,0,11,Thursday
mouse_2,2025-08-07,,1,2,61,1523.9237077236176,Hit,5.227300741164527,0,3,Thursday
mouse_2,2025-08-07,,1,2,62,1549.1437957286835,Hit,19.093303355990656,0,11,Thursday
mouse_2,2025-08-07,,1,2,63,1575.8540661334991,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,64,1599.8075497150421,Hit,23.320157925609692,0,16,Thursday
mouse_2,2025-08-07,,1,2,65,1625.5244743824005,Hit,0.6668244446982499,0,83,Thursday
mouse_2,2025-08-07,,1,2,66,1652.4840004444122,Hit,11.665050158804206,0,34,Thursday
mouse_2,2025-08-07,,1,2,67,1679.1949353218079,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,68,1704.407214641571,Hit,15.204327171422165,0,13,Thursday
mouse_2,2025-08-07,,1,2,69,1728.8772208690643,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,70,1753.595464706421,Hit,0.0,0,0,Thursday
mouse_2,2025-08-07,,1,2,71,1779.554396390915,Hit,0.19493526395672234,0,14,Thursday
mouse_2,2025-08-07,,1,2,72,1806.5242326259613,Miss,,0,0,Thursday
mouse_2,2025-08-14,,1,3,1,0.011526823043823242,Hit,3.2634458137807103,0,41,Thursday
mouse_2,2025-08-14,,1,3,2,26.723061084747314,Hit,1.1410150382658841,0,3,Thursday
mouse_2,2025-08-14,,1,3,3,53.69268846511841,Hit,18.515891550343007,0,9,Thursday
mouse_2,2025-08-14,,1,3,4,78.65305376052856,Hit,23.674971894566525,0,6,Thursday
mouse_2,2025-08-14,,1,3,5,105.37287402153015,Hit,13.988793437154357,0,11,Thursday
mouse_2,2025-08-14,,1,3,6,131.33279609680176,Hit,16.126269324816946,0,4,Thursday
mouse_2,2025-08-14,,1,3,7,156.28827619552612,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,8,183.0024573802948,Hit,8.591007068351217,0,18,Thursday
mouse_2,2025-08-14,,1,3,9,209.96170330047607,Hit,4.328459416184899,0,4,Thursday
mouse_2,2025-08-14,,1,3,10,235.1722333431244,Hit,2.8464970714853735,0,46,Thursday
mouse_2,2025-08-14,,1,3,11,258.3782331943512,Hit,1.465368604298476,0,44,Thursday
mouse_2,2025-08-14,,1,3,12,283.08824610710144,Hit,4.353822993865322,0,17,Thursday
mouse_2,2025-08-14,,1,3,13,309.0506250858307,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,14,333.7582767009735,Hit,4.869394064021662,0,15,Thursday
mouse_2,2025-08-14,,1,3,15,358.46825671195984,Hit,21.585874083492172,0,9,Thursday
mouse_2,2025-08-14,,1,3,16,384.6803994178772,Hit,7.044511195017776,0,16,Thursday
mouse_2,2025-08-14,,1,3,17,409.6382644176483,Hit,1.173505744493923,0,6,Thursday
mouse_2,2025-08-14,,1,3,18,435.60978055000305,Hit,12.480201517053501,0,13,Thursday
mouse_2,2025-08-14,,1,3,19,462.5684850215912,Hit,23.854987635506006,0,15,Thursday
mouse_2,2025-08-14,,1,3,20,489.02834725379944,Hit,22.589926385290767,0,30,Thursday
mouse_2,2025-08-14,,1,3,21,513.7394647598267,Hit,0.07878019430268068,0,34,Thursday
mouse_2,2025-08-14,,1,3,22,537.2096457481384,Hit,14.130720657474399,0,29,Thursday
mouse_2,2025-08-14,,1,3,23,561.677850484848,Hit,13.896070992188356,0,7,Thursday
mouse_2,2025-08-14,,1,3,24,585.8886842727661,Hit,23.595064044571586,0,8,Thursday
mouse_2,2025-08-14,,1,3,25,612.8413307666779,Hit,3.1414367251717294,0,13,Thursday
mouse_2,2025-08-14,,1,3,26,639.038215637207,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,27,664.7480487823486,Hit,8.387640647404282,0,59,Thursday
mouse_2,2025-08-14,,1,3,28,689.2174332141876,Hit,15.339495405258731,0,13,Thursday
mouse_2,2025-08-14,,1,3,29,713.9272315502167,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,30,740.8967764377594,Hit,16.863387203371758,0,12,Thursday
mouse_2,2025-08-14,,1,3,31,764.6168677806854,Hit,21.626263542670017,0,12,Thursday
mouse_2,2025-08-14,,1,3,32,789.3182535171509,Hit,5.862997788411121,0,16,Thursday
mouse_2,2025-08-14,,1,3,33,815.7864894866943,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,34,840.7397089004517,Hit,14.331706499093457,0,26,Thursday
mouse_2,2025-08-14,,1,3,35,866.6970710754395,Hit,1.7937661284735213,0,8,Thursday
mouse_2,2025-08-14,,1,3,36,889.9072268009186,Hit,6.354174728401063,0,73,Thursday
mouse_2,2025-08-14,,1,3,37,913.376636505127,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,38,936.8369987010956,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,39,962.7912926673889,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,40,988.9968116283417,Hit,13.024947160557645,0,95,Thursday
mouse_2,2025-08-14,,1,3,41,1013.6982431411743,Hit,1.686283080369094,0,68,Thursday
mouse_2,2025-08-14,,1,3,42,1037.1483342647552,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,43,1061.1036624908447,Hit,18.107781249075515,0,8,Thursday
mouse_2,2025-08-14,,1,3,44,1088.0624804496765,Hit,2.58934995266668,0,6,Thursday
mouse_2,2025-08-14,,1,3,45,1114.761534690857,Hit,5.853625500103817,0,3,Thursday
mouse_2,2025-08-14,,1,3,46,1140.4782605171204,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,47,1165.184901714325,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,48,1190.1562631130219,Hit,1.0557636530227228,0,14,Thursday
mouse_2,2025-08-14,,1,3,49,1213.6182661056519,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,50,1237.826508283615,Hit,15.302378820853392,0,28,Thursday
mouse_2,2025-08-14,,1,3,51,1261.7862663269043,Hit,17.95867152969049,0,5,Thursday
mouse_2,2025-08-14,,1,3,52,1287.7382521629333,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,53,1312.938236951828,Hit,9.928973926243543,0,72,Thursday
mouse_2,2025-08-14,,1,3,54,1340.1395330429077,Hit,9.914834654784727,0,3,Thursday
mouse_2,2025-08-14,,1,3,55,1365.1058580875397,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,56,1388.3150939941406,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,57,1413.0251142978668,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,58,1437.4762346744537,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,59,1463.684763431549,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,60,1487.8986909389496,Hit,9.439012022450697,0,22,Thursday
mouse_2,2025-08-14,,1,3,61,1513.1144452095032,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,62,1539.3182599544525,Hit,3.000991680755078,0,23,Thursday
mouse_2,2025-08-14,,1,3,63,1563.2737231254578,Hit,17.387141321231866,0,15,Thursday
mouse_2,2025-08-14,,1,3,64,1589.2340383529663,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,65,1615.9437537193298,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,66,1641.6582605838776,Hit,17.913721730430325,0,4,Thursday
mouse_2,2025-08-14,,1,3,67,1666.8735649585724,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,68,1690.8317334651947,Hit,11.560947741008022,0,6,Thursday
mouse_2,2025-08-14,,1,3,69,1714.538269519806,Hit,8.152351821219781,0,32,Thursday
mouse_2,2025-08-14,,1,3,70,1740.253543138504,Hit,6.453856620190891,0,4,Thursday
mouse_2,2025-08-14,,1,3,71,1764.2118835449219,Hit,0.0,0,0,Thursday
mouse_2,2025-08-14,,1,3,72,1788.9226763248444,Hit,15.429250050495284,0,43,Thursday
mouse_2,2025-08-14,,1,3,73,1813.632271528244,Miss,,0,4,Thursday
mouse_2,2025-08-17,,1,4,1,0.01068735122680664,Hit,12.387017710094113,0,64,Sunday
mouse_2,2025-08-17,,1,4,2,25.72078013420105,Hit,8.536216890920311,0,96,Sunday
mouse_2,2025-08-17,,1,4,3,52.18029522895813,Hit,0.1708635048511411,0,156,Sunday
mouse_2,2025-08-17,,1,4,4,77.13897752761841,Hit,2.978385978062221,0,65,Sunday
mouse_2,2025-08-17,,1,4,5,104.10794019699097,Hit,5.805160689767433,0,29,Sunday
mouse_2,2025-08-17,,1,4,6,130.318598985672,Hit,0.0768244122338615,0,83,Sunday
mouse_2,2025-08-17,,1,4,7,157.03686809539795,Hit,0.18720852959040712,0,189,Sunday
mouse_2,2025-08-17,,1,4,8,183.24614024162292,Hit,4.064091247350518,0,136,Sunday
mouse_2,2025-08-17,,1,4,9,209.4657781124115,Hit,0.1555480395354607,0,100,Sunday
mouse_2,2025-08-17,,1,4,10,236.43471789360046,Hit,9.830339015225178,0,38,Sunday
mouse_2,2025-08-17,,1,4,11,261.9040665626526,Hit,6.010260291991699,0,106,Sunday
mouse_2,2025-08-17,,1,4,12,286.1134572029114,Hit,0.7853671803234761,0,98,Sunday
mouse_2,2025-08-17,,1,4,13,313.0731449127197,Hit,14.869382277433147,0,49,Sunday
mouse_2,2025-08-17,,1,4,14,339.29173374176025,Hit,6.9388146360985274,0,77,Sunday
mouse_2,2025-08-17,,1,4,15,364.51176500320435,Hit,1.5957946099604214,0,71,Sunday
mouse_2,2025-08-17,,1,4,16,388.4709486961365,Hit,0.29425777181415924,0,56,Sunday
mouse_2,2025-08-17,,1,4,17,413.1898922920227,Hit,0.3172922572983907,0,72,Sunday
mouse_2,2025-08-17,,1,4,18,436.3846490383148,Hit,0.8623945753239468,0,77,Sunday
mouse_2,2025-08-17,,1,4,19,463.3485927581787,Hit,2.977580346578236,0,56,Sunday
mouse_2,2025-08-17,,1,4,20,487.5573444366455,Hit,1.0805545551723412,0,104,Sunday
mouse_2,2025-08-17,,1,4,21,514.5169560909271,Hit,0.08206867433102616,0,127,Sunday
mouse_2,2025-08-17,,1,4,22,538.975937128067,Hit,1.8711484712042648,0,72,Sunday
mouse_2,2025-08-17,,1,4,23,562.4213054180145,Hit,0.0963385215497965,0,188,Sunday
mouse_2,2025-08-17,,1,4,24,588.1245801448822,Hit,0.09454536033058503,0,187,Sunday
mouse_2,2025-08-17,,1,4,25,611.8415524959564,Hit,1.59223363773026,0,138,Sunday
mouse_2,2025-08-17,,1,4,26,637.292685508728,Hit,10.733925984233906,0,41,Sunday
mouse_2,2025-08-17,,1,4,27,662.0020656585693,Hit,0.004786685584463157,0,98,Sunday
mouse_2,2025-08-17,,1,4,28,687.9715230464935,Hit,0.7217319434621459,0,116,Sunday
mouse_2,2025-08-17,,1,4,29,714.4286484718323,Hit,0.7091003234726259,0,66,Sunday
mouse_2,2025-08-17,,1,4,30,739.6498191356659,Hit,3.8870683053334005,0,128,Sunday
mouse_2,2025-08-17,,1,4,31,764.858610868454,Hit,0.2580405349804096,0,92,Sunday
mouse_2,2025-08-17,,1,4,32,789.3181841373444,Hit,1.750134732430979,0,102,Sunday
mouse_2,2025-08-17,,1,4,33,815.5281131267548,Hit,2.1598520083344965,0,100,Sunday
mouse_2,2025-08-17,,1,4,34,839.2459645271301,Hit,0.8229575133615299,0,65,Sunday
mouse_2,2025-08-17,,1,4,35,864.7023682594299,Hit,0.012918883873908271,0,74,Sunday
mouse_2,2025-08-17,,1,4,36,890.1567139625549,Hit,11.251255599505498,0,60,Sunday
mouse_2,2025-08-17,,1,4,37,913.8507013320923,Hit,0.3157132285548414,0,135,Sunday
mouse_2,2025-08-17,,1,4,38,940.55299949646,Hit,0.45592816903251787,0,149,Sunday
mouse_2,2025-08-17,,1,4,39,965.522157907486,Hit,6.532776171615524,0,88,Sunday
mouse_2,2025-08-17,,1,4,40,991.4820430278778,Hit,0.643288159303097,0,87,Sunday
mouse_2,2025-08-17,,1,4,41,1016.1941747665405,Hit,0.08810745513164875,0,78,Sunday
mouse_2,2025-08-17,,1,4,42,1041.9057569503784,Hit,1.522024829766906,0,55,Sunday
mouse_2,2025-08-17,,1,4,43,1068.6054739952087,Hit,17.945123205716982,0,25,Sunday
mouse_2,2025-08-17,,1,4,44,1092.3174982070923,Hit,6.95080008729974,0,84,Sunday
mouse_2,2025-08-17,,1,4,45,1118.5209217071533,Hit,0.5775175377332289,0,56,Sunday
mouse_2,2025-08-17,,1,4,46,1143.9721965789795,Hit,2.9522793244807417,0,50,Sunday
mouse_2,2025-08-17,,1,4,47,1167.6789445877075,Hit,8.388447434343107,0,78,Sunday
mouse_2,2025-08-17,,1,4,48,1192.1351969242096,Hit,2.7807577013129503,0,89,Sunday
mouse_2,2025-08-17,,1,4,49,1217.6014714241028,Hit,0.020117146917300488,0,99,Sunday
mouse_2,2025-08-17,,1,4,50,1244.5775685310364,Hit,0.042478183729826924,0,96,Sunday
mouse_2,2025-08-17,,1,4,51,1270.5383486747742,Hit,0.2467724626508243,0,40,Sunday
mouse_2,2025-08-17,,1,4,52,1295.2493772506714,Hit,9.041008995426182,0,62,Sunday
mouse_2,2025-08-17,,1,4,53,1320.2057449817657,Hit,2.384319565925807,0,70,Sunday
mouse_2,2025-08-17,,1,4,54,1343.9206130504608,Hit,4.150649913626694,0,47,Sunday
mouse_2,2025-08-17,,1,4,55,1368.3819358348846,Hit,0.5370322651779134,0,78,Sunday
mouse_2,2025-08-17,,1,4,56,1393.85258603096,Hit,0.020708302638695386,0,101,Sunday
mouse_2,2025-08-17,,1,4,57,1419.3223621845245,Hit,0.41839223078159193,0,66,Sunday
mouse_2,2025-08-17,,1,4,58,1443.5431914329529,Hit,16.844774341821903,0,25,Sunday
mouse_2,2025-08-17,,1,4,59,1466.7492485046387,Hit,3.4969756865391446,0,38,Sunday
mouse_2,2025-08-17,,1,4,60,1492.7043256759644,Hit,3.300885488456288,0,50,Sunday
mouse_2,2025-08-17,,1,4,61,1516.164638519287,Hit,6.0487593638274575,0,65,Sunday
mouse_2,2025-08-17,,1,4,62,1541.8849368095398,Hit,0.38772621530915785,0,74,Sunday
mouse_2,2025-08-17,,1,4,63,1566.3428785800934,Hit,3.6669371416119247,0,41,Sunday
mouse_2,2025-08-17,,1,4,64,1589.8055226802826,Hit,0.2124190154122516,0,58,Sunday
mouse_2,2025-08-17,,1,4,65,1616.0255379676819,Hit,12.054749149998997,0,53,Sunday
mouse_2,2025-08-17,,1,4,66,1642.246351480484,Hit,16.078120591834022,0,28,Sunday
mouse_2,2025-08-17,,1,4,67,1666.2062666416168,Hit,1.3378432020135733,0,26,Sunday
