Date,Session_ID,Phase,Bin_ID,d_prime,criterion,hit_rate,fa_rate,median_rt,efficiency,total_trials,total_hits
2025-10-28,28,3,1,1.25780843526438,-5.551115123125783e-17,0.7352941176470589,0.2647058823529412,1.2459234905579137,23.416666666666668,20.0,12.0
2025-10-28,28,3,2,1.7581708349028315,0.5604460534870406,0.625,0.075,1.3490880797420743,11.916666666666666,20.0,12.0
2025-10-28,28,3,3,0.5640354383599063,0.836940661882607,0.2894736842105263,0.13157894736842105,1.3461594216026924,16.4,20.0,5.0
2025-10-28,28,3,4,1.8611042836074367,1.0502002548435605,0.4523809523809524,0.023809523809523808,0.6513648186262344,9.777777777777779,20.0,9.0
2025-10-28,28,3,5,0.5061437023346413,0.6085622690068516,0.3611111111111111,0.19444444444444445,1.2025221378791002,16.666666666666668,20.0,6.0
2025-10-28,28,3,6,1.1208921069740811,0.8790854174514158,0.375,0.075,0.7086883302376918,11.0,20.0,7.0
2025-10-28,28,3,7,0.684116444577987,1.0974732486494627,0.225,0.075,0.9345114726772863,7.25,20.0,4.0
2025-10-28,28,3,8,1.0253746934665742,1.4472766378067674,0.175,0.025,1.2334400436202486,9.666666666666666,19.0,3.0
2025-10-29,29,3,0,-0.1792847021515251,-0.0,0.4642857142857143,0.5357142857142857,1.0692554552184923,39.333333333333336,20.0,6.0
2025-10-29,29,3,1,-0.35650650791993543,0.34614725874807317,0.3,0.43333333333333335,0.7575934734731504,46.75,20.0,4.0
2025-10-29,29,3,2,1.4494455703327058,-0.5568287803782475,0.9,0.43333333333333335,0.4940568338588491,33.76923076923077,20.0,13.0
2025-10-29,29,3,3,0.4736984774743988,-0.6325745345516867,0.8076923076923077,0.6538461538461539,0.5333824926487409,27.0,20.0,10.0
2025-10-29,29,3,4,0.7919491998557167,0.46565952024631396,0.4722222222222222,0.19444444444444445,0.4804035261485069,17.875,20.0,8.0
2025-10-29,29,3,5,1.7232682403483446,-0.0,0.8055555555555556,0.19444444444444445,0.5466239959769155,16.571428571428573,20.0,14.0
2025-10-29,29,3,6,0.985769280768577,0.9466468305541679,0.325,0.075,0.36335173437055346,11.333333333333334,20.0,6.0
2025-10-29,29,3,7,1.1891137889039043,1.3861955021953267,0.21428571428571427,0.023809523809523808,0.7059118064175891,8.5,20.0,4.0
2025-10-29,29,3,8,0.0,1.9379315108528288,0.02631578947368421,0.02631578947368421,,,18.0,0.0
2025-11-02,30,3,0,1.3859525064675127,0.42598212782880374,0.6052631578947368,0.13157894736842105,1.2437410181347914,22.636363636363637,20.0,11.0
2025-11-02,30,3,1,0.21941580878148598,-0.5054332002052303,0.7307692307692307,0.6538461538461539,0.715608867684125,45.0,20.0,9.0
