png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple
noise_077_manual_review_Cluster_20_131204_1400_m1fm1_chunk_068_0p022s.png,77,manual_review,Cluster_20,131204_1400_m1fm1_chunk_068,0.0221866666666666,0.14592,0.0359899999999999,110.1123595505618,0.2489125585730772,-91.44704594604444,0.8910107612609863,-1,0.0,6.6625276,8.545661,usv,m1fm1
noise_078_manual_review_Cluster_20_131208_1000_m1fm1_chunk_020_0p432s.png,78,manual_review,Cluster_20,131208_1000_m1fm1_chunk_020,0.4317866666666666,0.5384533333333333,0.01155,96.8181818181818,0.2330095718533844,-93.83365090861776,0.992094099521637,-1,0.0,3.7385607,5.2938967,usv,m1fm1
noise_079_manual_review_Cluster_20_131204_1400_m5fm5_chunk_019_0p641s.png,79,manual_review,Cluster_20,131204_1400_m5fm5_chunk_019,0.6408533333333334,0.6877866666666667,0.0145333333333333,112.27272727272728,0.3174168321129228,-87.91068665897177,0.9898771643638612,-1,0.0,3.8127053,7.093692,usv,m5fm5
noise_080_manual_review_Cluster_20_131212_1000_m2fm3_chunk_303_1p853s.png,80,manual_review,Cluster_20,131212_1000_m2fm3_chunk_303,1.8525866666666664,1.9037866666666667,0.0182399999999998,95.43478260869566,0.3140117489776323,-90.1996134508839,0.9869661331176758,-1,0.0,1.2855752,5.7209344,usv,m2fm3
noise_081_manual_review_Cluster_23_131208_1000_m4fm4_chunk_043_0p406s.png,81,manual_review,Cluster_23,131208_1000_m4fm4_chunk_043,0.4061866666666666,0.50432,0.0638466666666666,70.56962025316457,0.6603912178491352,-72.75508459911842,0.9992591738700868,-1,0.0,6.7067246,-2.6638746,usv,m4fm4
noise_082_manual_review_Cluster_23_131211_1000_m3fm1_chunk_253_1p370s.png,82,manual_review,Cluster_23,131211_1000_m3fm1_chunk_253,1.3704533333333333,1.4600533333333334,0.0575000000000001,66.72185430463577,0.4372843709829004,-90.6940654691724,0.999841332435608,-1,0.0,6.0748706,1.4829617,usv,m3fm1
noise_083_manual_review_Cluster_23_131210_1000_m3fm2_chunk_019_1p912s.png,83,manual_review,Cluster_23,131210_1000_m3fm2_chunk_019,1.91232,1.97632,0.0511999999999999,69.53125,0.2822377461534608,-91.4906596743651,0.9995638728141784,-1,0.0,6.0985394,2.9553008,usv,m3fm2
noise_084_manual_review_Cluster_23_131204_1800_m5fm5_chunk_048_1p264s.png,84,manual_review,Cluster_23,131204_1800_m5fm5_chunk_048,1.2637866666666666,1.3533866666666667,0.0589999999999999,66.72185430463577,0.5147195085668074,-79.1137683935408,0.9996953010559082,-1,0.0,8.606754,0.65573007,usv,m5fm5
noise_085_manual_review_Cluster_23_131204_1400_m4fm4_chunk_028_1p370s.png,85,manual_review,Cluster_23,131204_1400_m4fm4_chunk_028,1.3704533333333333,1.4984533333333334,0.0761999999999998,52.93667776230957,0.3602851603840971,-85.29582982453485,0.9999969005584716,-1,0.0,12.22908,0.58844256,usv,m4fm4
noise_086_manual_review_Cluster_23_131218_1000_m1fm1_chunk_247_1p076s.png,86,manual_review,Cluster_23,131218_1000_m1fm1_chunk_247,1.0760533333333333,1.22112,0.1063233333333333,66.87203860905333,0.2538513511155603,-98.08963144738986,0.984914004802704,-1,0.0,6.0517325,0.8988439,noise,m1fm1
