candidate_id,source_file,source_path,start_ms,end_ms,duration_ms,max_prob,spectrogram_path
2024-09-30_11-19-34_0000014_00000000,2024-09-30_11-19-34_0000014.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-34_0000014.wav,0.0,4986.7733333333335,4986.7733333333335,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-34_0000014_00000000.png
2024-09-30_11-21-26_0000040_00000000,2024-09-30_11-21-26_0000040.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-26_0000040.wav,0.0,2419.9466666666667,2419.9466666666667,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-26_0000040_00000000.png
2024-09-30_11-20-48_0000031_00000000,2024-09-30_11-20-48_0000031.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-20-48_0000031.wav,0.0,2146.88,2146.88,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-20-48_0000031_00000000.png
2024-09-30_11-21-48_0000046_00000000,2024-09-30_11-21-48_0000046.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-48_0000046.wav,0.0,2146.88,2146.88,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-48_0000046_00000000.png
2024-09-30_11-19-58_0000018_00000000,2024-09-30_11-19-58_0000018.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-58_0000018.wav,0.0,3839.8933333333334,3839.8933333333334,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-58_0000018_00000000.png
2024-09-30_11-21-58_0000049_00000000,2024-09-30_11-21-58_0000049.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-58_0000049.wav,0.0,2856.8533333333335,2856.8533333333335,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-58_0000049_00000000.png
2024-09-30_11-20-35_0000027_00000000,2024-09-30_11-20-35_0000027.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-20-35_0000027.wav,0.0,2310.72,2310.72,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-20-35_0000027_00000000.png
2024-09-30_11-20-34_0000026_00000000,2024-09-30_11-20-34_0000026.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-20-34_0000026.wav,0.0,2638.3999999999996,2638.3999999999996,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-20-34_0000026_00000000.png
2024-09-30_11-20-56_0000033_00000000,2024-09-30_11-20-56_0000033.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-20-56_0000033.wav,0.0,2474.56,2474.56,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-20-56_0000033_00000000.png
2024-09-30_11-20-07_0000020_00000000,2024-09-30_11-20-07_0000020.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-20-07_0000020.wav,0.0,3040.0,3040.0,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-20-07_0000020_00000000.png
2024-09-30_11-20-07_0000020_00003120,2024-09-30_11-20-07_0000020.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-20-07_0000020.wav,3120.0,3129.9199999999996,9.919999999999618,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-20-07_0000020_00003120.png
2024-09-30_11-19-31_0000013_00000000,2024-09-30_11-19-31_0000013.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-31_0000013.wav,0.0,2802.24,2802.24,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-31_0000013_00000000.png
2024-09-30_11-18-52_0000005_00000000,2024-09-30_11-18-52_0000005.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-18-52_0000005.wav,0.0,5423.68,5423.68,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-18-52_0000005_00000000.png
2024-09-30_11-21-22_0000038_00000000,2024-09-30_11-21-22_0000038.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-22_0000038.wav,0.0,2146.88,2146.88,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-22_0000038_00000000.png
2024-09-30_11-19-12_0000009_00000000,2024-09-30_11-19-12_0000009.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-12_0000009.wav,0.0,2856.8533333333335,2856.8533333333335,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-12_0000009_00000000.png
2024-09-30_11-18-34_0000004_00000000,2024-09-30_11-18-34_0000004.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-18-34_0000004.wav,0.0,10393.493333333334,10393.493333333334,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-18-34_0000004_00000000.png
2024-09-30_11-19-00_0000007_00000000,2024-09-30_11-19-00_0000007.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-00_0000007.wav,0.0,7640.0,7640.0,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-00_0000007_00000000.png
2024-09-30_11-19-00_0000007_00007680,2024-09-30_11-19-00_0000007.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-00_0000007.wav,7680.0,7760.0,80.0,0.9963235855102539,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-00_0000007_00007680.png
2024-09-30_11-19-00_0000007_00007840,2024-09-30_11-19-00_0000007.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-00_0000007.wav,7840.0,9192.0,1352.0,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-00_0000007_00007840.png
2024-09-30_11-21-30_0000042_00000000,2024-09-30_11-21-30_0000042.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-30_0000042.wav,0.0,3293.7599999999998,3293.7599999999998,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-30_0000042_00000000.png
2024-09-30_11-21-50_0000047_00000000,2024-09-30_11-21-50_0000047.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-50_0000047.wav,0.0,3840.0,3840.0,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-50_0000047_00000000.png
2024-09-30_11-21-50_0000047_00003880,2024-09-30_11-21-50_0000047.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-50_0000047.wav,3880.0,3920.0,40.0,0.9451562762260437,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-50_0000047_00003880.png
2024-09-30_11-21-50_0000047_00003960,2024-09-30_11-21-50_0000047.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-50_0000047.wav,3960.0,4040.0,80.0,0.9645624756813049,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-50_0000047_00003960.png
2024-09-30_11-21-50_0000047_00004080,2024-09-30_11-21-50_0000047.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-50_0000047.wav,4080.0,5000.0,920.0,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-50_0000047_00004080.png
2024-09-30_11-21-50_0000047_00005040,2024-09-30_11-21-50_0000047.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-50_0000047.wav,5040.0,5805.973333333333,765.9733333333334,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-50_0000047_00005040.png
2024-09-30_11-21-57_0000048_00000000,2024-09-30_11-21-57_0000048.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-57_0000048.wav,0.0,2146.88,2146.88,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-57_0000048_00000000.png
2024-09-30_11-19-54_0000016_00000000,2024-09-30_11-19-54_0000016.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-54_0000016.wav,0.0,2146.88,2146.88,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-54_0000016_00000000.png
2024-09-30_11-19-15_0000010_00000000,2024-09-30_11-19-15_0000010.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-15_0000010.wav,0.0,2474.56,2474.56,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-15_0000010_00000000.png
2024-09-30_11-19-55_0000017_00000000,2024-09-30_11-19-55_0000017.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-19-55_0000017.wav,0.0,3566.8266666666664,3566.8266666666664,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-19-55_0000017_00000000.png
2024-09-30_11-20-32_0000025_00000000,2024-09-30_11-20-32_0000025.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-20-32_0000025.wav,0.0,2856.8533333333335,2856.8533333333335,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-20-32_0000025_00000000.png
2024-09-30_11-21-07_0000035_00000000,2024-09-30_11-21-07_0000035.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-07_0000035.wav,0.0,7280.0,7280.0,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-07_0000035_00000000.png
2024-09-30_11-20-53_0000032_00000000,2024-09-30_11-20-53_0000032.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-20-53_0000032.wav,0.0,4167.573333333334,4167.573333333334,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-20-53_0000032_00000000.png
2024-09-30_11-18-17_0000001_00000000,2024-09-30_11-18-17_0000001.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-18-17_0000001.wav,0.0,8045.120000000001,8045.120000000001,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-18-17_0000001_00000000.png
2024-09-30_11-21-44_0000045_00000000,2024-09-30_11-21-44_0000045.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,0.0,2840.0,2840.0,1.0,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-44_0000045_00000000.png
2024-09-30_11-21-44_0000045_00002920,2024-09-30_11-21-44_0000045.wav,D:\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2920.0,3080.0,160.0,0.999998927116394,D:\mickey_london_lab\analysis\5970_USV_detections_merged\spectrograms\2024-09-30_11-21-44_0000045_00002920.png
