stem,detection_idx,start_time_s,end_time_s,duration_s,max_probability,mean_probability,window_count,start_window,end_window
2024-10-09_03-08-07_0007788,1,0.8413866666666666,0.9608533333333333,0.11946666666666672,0.9453855156898499,0.7532568738378328,280,1920,2200
2024-10-09_03-17-38_0007841,0,0.8285866666666667,0.9224533333333333,0.09386666666666665,0.9107176065444946,0.6881988268831501,220,1890,2110
2024-10-09_03-17-38_0007841,1,0.9309866666666666,1.3533866666666667,0.4224000000000001,0.9995620846748352,0.6118519395589829,990,2130,3120
2024-10-09_03-24-31_0007881,0,2.6461866666666665,2.71872,0.07253333333333334,0.9573573470115662,0.8621308671103584,170,6150,6320
2024-10-09_03-24-50_0007883,0,1.42592,1.4984533333333334,0.07253333333333334,0.9218234419822693,0.7500546607706282,170,3290,3460
2024-10-09_03-27-46_0007893,0,1.0760533333333333,1.15712,0.08106666666666662,0.9421854615211487,0.7287744924426078,190,2470,2660
2024-10-09_05-06-22_0007942,0,1.0717866666666667,1.1101866666666667,0.03839999999999999,0.9210076928138733,0.8685776650905609,90,2460,2550
2024-10-09_05-06-22_0007942,1,1.1997866666666666,1.2381866666666668,0.03840000000000021,0.9330236911773682,0.8761236906051636,90,2760,2850
2024-10-09_05-06-22_0007942,2,1.3277866666666667,1.3661866666666667,0.03839999999999999,0.9332250952720642,0.8763717293739319,90,3060,3150
2024-10-09_05-10-52_0007958,0,1.2125866666666667,1.2509866666666667,0.03839999999999999,0.9152773022651672,0.8748138070106506,90,2790,2880
2024-10-09_05-17-19_0007990,0,0.8072533333333334,0.9053866666666667,0.0981333333333333,0.9854779243469238,0.7610138518114885,230,1840,2070
2024-10-09_05-24-45_0008017,0,0.9693866666666666,1.0376533333333333,0.0682666666666667,0.9998557567596436,0.960520351634306,160,2220,2380
2024-10-09_05-25-08_0008018,0,0.99072,1.05472,0.06400000000000006,0.9990788698196411,0.9238215070217848,150,2270,2420
2024-10-09_07-16-41_0008023,0,0.97792,1.05472,0.07680000000000009,0.9998210072517395,0.9435620245180631,180,2240,2420
2024-10-09_10-19-56_0008067,0,1.8440533333333333,1.9549866666666667,0.11093333333333333,0.9483277797698975,0.7885016180850841,260,4270,4530
2024-10-09_10-19-56_0008067,1,2.3133866666666667,2.3517866666666665,0.03839999999999977,0.9420514106750488,0.9105158805847168,90,5370,5460
2024-10-09_10-19-56_0008067,2,2.50112,2.55232,0.051200000000000134,0.9225513339042664,0.7924727018062885,120,5810,5930
2024-10-09_10-21-38_0008073,0,0.82432,0.87552,0.05119999999999991,0.9959179759025574,0.9563790147121136,120,1880,2000
2024-10-09_10-21-38_0008073,1,1.00352,1.08032,0.07679999999999998,0.9993708729743958,0.9524745596082587,180,2300,2480
2024-10-09_10-21-38_0008073,2,1.1357866666666667,1.18272,0.04693333333333327,0.9814573526382446,0.9159962435563406,110,2610,2720
2024-10-09_10-21-38_0008073,3,1.3576533333333334,1.40032,0.04266666666666663,0.9132473468780518,0.7632134854793549,100,3130,3230
2024-10-09_10-22-26_0008074,0,0.9693866666666666,1.0376533333333333,0.0682666666666667,0.9991950392723083,0.936217288760578,160,2220,2380
2024-10-09_10-22-26_0008074,1,1.3021866666666666,1.37472,0.07253333333333334,0.9987170696258545,0.9307458400726318,170,3000,3170
2024-10-09_10-22-55_0008075,0,1.01632,1.0632533333333334,0.04693333333333349,0.9712850451469421,0.8912370925148329,110,2330,2440
2024-10-09_10-22-55_0008075,1,1.28512,1.3320533333333333,0.04693333333333327,0.9648585915565491,0.8915175795555115,110,2960,3070
2024-10-09_10-22-55_0008075,2,1.7160533333333334,1.7544533333333334,0.03839999999999999,0.9156226515769958,0.8489773124456406,90,3970,4060
2024-10-09_10-22-58_0008076,0,0.41045333333333334,0.46165333333333336,0.05120000000000002,0.9926362037658691,0.9312410721412072,120,910,1030
2024-10-09_10-22-58_0008076,1,0.97792,1.0632533333333334,0.08533333333333337,0.9948760867118835,0.9194108276140123,200,2240,2440
2024-10-09_10-22-58_0008076,2,1.2296533333333333,1.28512,0.055466666666666775,0.9982933402061462,0.9354921515498843,130,2830,2960
2024-10-09_10-22-58_0008076,3,1.38752,1.4685866666666667,0.08106666666666662,0.9998347759246826,0.9358461916446685,190,3200,3390
2024-10-09_10-22-58_0008076,4,1.7117866666666666,1.7928533333333334,0.08106666666666684,0.9998539686203003,0.9702654927968979,190,3960,4150
2024-10-09_10-22-58_0008076,5,2.1768533333333333,2.2152533333333335,0.03840000000000021,0.8679327368736267,0.7851660847663879,90,5050,5140
2024-10-09_10-22-58_0008076,6,2.29632,2.3304533333333333,0.03413333333333313,0.8318348526954651,0.7872614794307284,80,5330,5410
2024-10-09_10-22-58_0008076,7,2.735786666666667,2.78272,0.04693333333333305,0.9803438186645508,0.9093596239884695,110,6360,6470
2024-10-09_10-23-07_0008077,0,0.3592533333333333,0.41472,0.055466666666666664,0.9909374117851257,0.8992474973201752,130,790,920
2024-10-09_10-23-07_0008077,1,0.6109866666666667,0.6664533333333333,0.055466666666666664,0.9492524862289429,0.8505119340760368,130,1380,1510
2024-10-09_10-23-07_0008077,2,1.00352,1.05472,0.051200000000000134,0.9914013743400574,0.9363073569077712,120,2300,2420
2024-10-09_10-23-12_0008078,0,0.9736533333333334,1.0461866666666666,0.07253333333333323,0.9956847429275513,0.9166454076766968,170,2230,2400
2024-10-09_10-23-12_0008078,1,1.33632,1.43872,0.10240000000000005,0.9995057582855225,0.9485899114608765,240,3080,3320
2024-10-09_10-23-12_0008078,2,1.61792,1.7288533333333334,0.11093333333333333,0.9924910664558411,0.9132898494049355,260,3740,4000
2024-10-09_10-23-18_0008079,0,0.97792,1.0888533333333332,0.11093333333333322,0.9999263286590576,0.9401630130079057,260,2240,2500
2024-10-09_10-23-18_0008079,1,1.3192533333333334,1.38752,0.0682666666666667,0.9998266100883484,0.9599419727044947,160,3040,3200
2024-10-09_10-23-18_0008079,2,1.55392,1.5965866666666666,0.04266666666666663,0.9463735818862915,0.8881091692230918,100,3590,3690
2024-10-09_10-23-18_0008079,3,1.7885866666666668,1.8525866666666666,0.06399999999999983,0.9923726320266724,0.9249515682458878,150,4140,4290
2024-10-09_10-23-18_0008079,4,2.01472,2.048853333333333,0.03413333333333313,0.8779738545417786,0.844030049112108,80,4670,4750
2024-10-09_10-23-33_0008080,0,0.9992533333333333,1.06752,0.0682666666666667,0.9997403025627136,0.9360339676632601,160,2290,2450
2024-10-09_10-23-33_0008080,1,1.2552533333333333,1.3320533333333333,0.07679999999999998,0.9952499866485596,0.8753107158761275,180,2890,3070
2024-10-09_10-23-33_0008080,2,1.5965866666666666,1.63072,0.03413333333333335,0.8726367354393005,0.8086760838826498,80,3690,3770
2024-10-09_10-23-35_0008081,0,1.0205866666666668,1.06752,0.04693333333333327,0.9706906676292419,0.9180152068535486,110,2340,2450
2024-10-09_10-23-35_0008081,1,1.41312,1.4685866666666667,0.055466666666666775,0.9926425814628601,0.8946676701307297,130,3260,3390
2024-10-09_10-23-35_0008081,2,1.8696533333333334,1.9165866666666667,0.04693333333333327,0.9696518182754517,0.8559486269950867,110,4330,4440
2024-10-09_10-23-37_0008082,0,0.10325333333333334,0.15872,0.055466666666666664,0.9917197227478027,0.9007538365466254,130,190,320
2024-10-09_10-23-37_0008082,1,0.5597866666666667,0.6024533333333333,0.04266666666666663,0.9696053862571716,0.9065920981493863,100,1260,1360
2024-10-09_10-23-37_0008082,2,0.9864533333333333,1.0760533333333333,0.08960000000000001,0.9980441331863403,0.91216310181401,210,2260,2470
2024-10-09_10-23-37_0008082,3,1.33632,1.3960533333333334,0.059733333333333416,0.99781334400177,0.9469839493433635,140,3080,3220
2024-10-09_10-23-39_0008083,0,1.0120533333333332,1.0589866666666667,0.04693333333333349,0.9896200299263,0.9361565808455149,110,2320,2430
2024-10-09_10-23-42_0008084,0,1.0248533333333334,1.08032,0.05546666666666655,0.998289167881012,0.960146793297359,130,2350,2480
2024-10-09_10-23-42_0008084,1,1.38752,1.4216533333333334,0.03413333333333335,0.8690335750579834,0.8307081394725375,80,3200,3280
2024-10-09_10-23-43_0008085,0,1.0077866666666666,1.06752,0.059733333333333416,0.9987435936927795,0.9381157914797466,140,2310,2450
2024-10-09_10-23-43_0008085,1,1.4600533333333334,1.5325866666666668,0.07253333333333334,0.999580442905426,0.9634718067116208,170,3370,3540
2024-10-09_10-23-43_0008085,2,1.80992,1.8781866666666667,0.0682666666666667,0.9972932934761047,0.9424267761847552,160,4190,4350
2024-10-09_10-23-43_0008085,3,2.6888533333333333,2.74432,0.055466666666666775,0.9973951578140259,0.9230540203196662,130,6250,6380
2024-10-09_10-23-45_0008086,0,0.6152533333333333,0.67072,0.055466666666666664,0.9970657229423523,0.9291864590985435,130,1390,1520
2024-10-09_10-23-45_0008086,1,0.99072,1.0632533333333334,0.07253333333333334,0.9997543692588806,0.9553168416023254,170,2270,2440
2024-10-09_10-23-48_0008087,0,0.9821866666666667,1.04192,0.059733333333333305,0.9944512248039246,0.9107994079589844,140,2250,2390
2024-10-09_10-23-48_0008087,1,1.1912533333333333,1.2509866666666667,0.059733333333333416,0.9722009897232056,0.8631068567434946,140,2740,2880
2024-10-09_10-23-48_0008087,2,1.42592,1.6093866666666667,0.18346666666666667,0.9997715353965759,0.982537879185243,430,3290,3720
2024-10-09_10-23-48_0008087,3,1.7544533333333334,1.84832,0.09386666666666654,0.9989659786224365,0.9480721535889999,220,4060,4280
2024-10-09_10-23-48_0008087,4,1.8568533333333332,1.91232,0.055466666666666775,0.996745228767395,0.9301249384880066,130,4300,4430
2024-10-09_10-23-48_0008087,5,2.070186666666667,2.1512533333333335,0.08106666666666662,0.9998335838317871,0.9438972413539887,190,4800,4990
2024-10-09_10-23-48_0008087,6,2.2621866666666666,2.33472,0.07253333333333334,0.9973763227462769,0.9519123136997223,170,5250,5420
2024-10-09_10-23-48_0008087,7,2.50112,2.60352,0.10240000000000027,0.9987389445304871,0.9726575779914856,240,5810,6050
2024-10-09_10-23-48_0008087,8,2.7485866666666667,2.8040533333333335,0.055466666666666775,0.9968830347061157,0.9441447854042053,130,6390,6520
2024-10-09_10-23-51_0008088,0,0.022186666666666667,0.07338666666666667,0.0512,0.9968599081039429,0.9604181142953726,120,0,120
2024-10-09_10-23-51_0008088,1,0.99072,1.1016533333333334,0.11093333333333333,0.9943325519561768,0.9475073350800408,260,2270,2530
2024-10-09_10-23-51_0008088,2,1.41312,1.46432,0.051200000000000134,0.9867125749588013,0.9065510997405419,120,3260,3380
2024-10-09_10-23-54_0008089,0,0.30378666666666665,0.34645333333333334,0.042666666666666686,0.9251139760017395,0.8298407196998596,100,660,760
2024-10-09_10-23-54_0008089,1,0.9821866666666667,1.06752,0.08533333333333337,0.999860405921936,0.9657612102372306,200,2250,2450
2024-10-09_10-24-20_0008090,0,0.5640533333333333,0.6408533333333334,0.07680000000000009,0.999749481678009,0.9461129056779962,180,1270,1450
2024-10-09_10-24-20_0008090,1,0.9736533333333334,1.04192,0.06826666666666659,0.999735414981842,0.966140512157889,160,2230,2390
2024-10-09_10-24-20_0008090,2,1.29792,1.36192,0.06400000000000006,0.9993202686309814,0.9319715015590191,150,2990,3140
2024-10-09_10-24-43_0008091,0,1.0120533333333332,1.0589866666666667,0.04693333333333349,0.9771711826324463,0.9149312873681387,110,2320,2430
2024-10-09_10-24-45_0008092,0,0.9821866666666667,1.0632533333333334,0.08106666666666673,0.9993197917938232,0.9606469482183456,190,2250,2440
2024-10-09_10-24-45_0008092,1,1.5837866666666667,1.6392533333333332,0.05546666666666655,0.9653183817863464,0.8233067435877663,130,3660,3790
2024-10-09_10-24-48_0008093,0,0.13738666666666666,0.20565333333333333,0.06826666666666667,0.999550998210907,0.9512658820432776,160,270,430
2024-10-09_10-24-48_0008093,1,1.00352,1.0632533333333334,0.059733333333333416,0.9976893663406372,0.934242578347524,140,2300,2440
2024-10-09_10-24-55_0008094,0,0.9480533333333333,1.0760533333333333,0.128,0.9976425766944885,0.9013247739884162,300,2170,2470
2024-10-09_10-25-02_0008095,0,0.33365333333333336,0.37205333333333335,0.03839999999999999,0.8869124054908752,0.7740908980369567,90,730,820
2024-10-09_10-25-02_0008095,1,0.6152533333333333,0.65792,0.04266666666666663,0.9876925349235535,0.9507408304647966,100,1390,1490
2024-10-09_10-25-02_0008095,2,1.00352,1.0589866666666667,0.055466666666666775,0.9986316561698914,0.9624746910163334,130,2300,2430
2024-10-09_10-25-03_0008096,0,0.9992533333333333,1.0888533333333332,0.0895999999999999,0.9997517466545105,0.953065812587738,210,2290,2500
2024-10-09_10-25-03_0008096,1,1.25952,1.31072,0.051200000000000134,0.9963723421096802,0.9567556839722854,120,2900,3020
2024-10-09_10-25-05_0008097,0,1.0120533333333332,1.0973866666666667,0.08533333333333348,0.9996659755706787,0.9666485899970645,200,2320,2520
2024-10-09_10-25-05_0008097,1,2.0104533333333334,2.048853333333333,0.03839999999999977,0.9336693286895752,0.8881286203861236,90,4660,4750
2024-10-09_10-25-10_0008098,0,0.3805866666666667,0.42752,0.04693333333333333,0.9401865601539612,0.8109737932682037,110,840,950
2024-10-09_10-25-10_0008098,1,0.8584533333333333,0.9437866666666667,0.08533333333333337,0.9860791563987732,0.902132062684922,200,1960,2160
2024-10-09_10-25-10_0008098,2,0.9992533333333333,1.1016533333333334,0.10240000000000005,0.9997230172157288,0.8733339285850525,240,2290,2530
2024-10-09_10-25-10_0008098,3,1.4557866666666666,1.5368533333333334,0.08106666666666684,0.9996670484542847,0.9570223450660705,190,3360,3550
2024-10-09_10-25-10_0008098,4,1.6776533333333334,1.7160533333333334,0.03839999999999999,0.962002158164978,0.9428611516952514,90,3880,3970
2024-10-09_10-29-03_0008103,0,0.29098666666666667,0.34218666666666664,0.05119999999999997,0.9892977476119995,0.9358749160399804,120,630,750
2024-10-09_10-29-03_0008103,1,0.9821866666666667,1.06752,0.08533333333333337,0.9999234676361084,0.9639290003549486,200,2250,2450
2024-10-09_10-29-03_0008103,2,1.3704533333333333,1.4173866666666666,0.04693333333333327,0.9648014307022095,0.9026491641998291,110,3160,3270
2024-10-09_10-29-03_0008103,3,1.7416533333333333,1.8056533333333333,0.06400000000000006,0.9992677569389343,0.9317431505769491,150,4030,4180
2024-10-09_10-29-03_0008103,4,2.1640533333333334,2.20672,0.04266666666666641,0.9338202476501465,0.856042433868755,100,5020,5120
2024-10-09_10-49-04_0008147,0,0.8157866666666667,0.8797866666666667,0.06400000000000006,0.9923008680343628,0.8876504823565483,150,1860,2010
2024-10-09_12-46-02_0008205,0,0.5597866666666667,0.63232,0.07253333333333334,0.9984250068664551,0.9239731828371683,170,1260,1430
2024-10-09_12-46-02_0008205,1,1.02912,1.09312,0.06400000000000006,0.9996647834777832,0.9585011899471283,150,2360,2510
2024-10-09_12-46-26_0008206,0,1.0077866666666666,1.0845866666666666,0.07679999999999998,0.9996920824050903,0.9380362535777845,180,2310,2490
2024-10-09_12-46-33_0008207,0,1.0120533333333332,1.1229866666666666,0.11093333333333333,0.999920129776001,0.9447577706089726,260,2320,2580
2024-10-09_12-46-42_0008208,0,0.9864533333333333,1.0461866666666666,0.059733333333333305,0.9974139928817749,0.9352101723353068,140,2260,2400
2024-10-09_12-46-59_0008209,0,0.9565866666666667,1.0376533333333333,0.08106666666666662,0.9999312162399292,0.9618918478488923,190,2190,2380
2024-10-09_12-46-59_0008209,1,1.73312,1.8056533333333333,0.07253333333333334,0.9978781938552856,0.9261330895953708,170,4010,4180
2024-10-09_12-46-59_0008209,2,2.266453333333333,2.34752,0.08106666666666662,0.978812575340271,0.8381415396928787,190,5260,5450
2024-10-09_12-46-59_0008209,3,2.8637866666666665,2.9192533333333333,0.055466666666666775,0.9985886216163635,0.9492170214653015,130,6660,6790
2024-10-09_12-47-10_0008210,0,0.9992533333333333,1.0760533333333333,0.07679999999999998,0.9970370531082153,0.9092340030168232,180,2290,2470
2024-10-09_12-47-58_0008211,0,0.99072,1.05472,0.06400000000000006,0.9996979236602783,0.9484589509665966,150,2270,2420
2024-10-09_12-47-58_0008211,1,1.5069866666666667,1.5880533333333333,0.08106666666666662,0.9998855590820312,0.9704687178134919,190,3480,3670
2024-10-09_12-50-38_0008212,0,1.87392,1.9208533333333333,0.04693333333333327,0.962325394153595,0.9166064659754435,110,4340,4450
2024-10-09_13-24-29_0008263,0,1.0205866666666668,1.09312,0.07253333333333334,0.9542917609214783,0.8404264880551232,170,2340,2510
2024-10-09_13-24-37_0008265,0,1.1528533333333333,1.1912533333333333,0.03839999999999999,0.8895654082298279,0.8113904803991318,90,2650,2740
2024-10-09_13-32-15_0008280,0,0.97792,1.0333866666666667,0.055466666666666664,0.998146653175354,0.9326892793178558,130,2240,2370
2024-10-09_13-32-44_0008281,0,0.7261866666666666,0.7901866666666667,0.06400000000000006,0.9993069171905518,0.9290488213300705,150,1650,1800
2024-10-09_13-32-44_0008281,1,1.01632,1.0845866666666666,0.0682666666666667,0.9998087286949158,0.9429061027134166,160,2330,2490
2024-10-09_13-32-44_0008281,2,1.1741866666666667,1.2125866666666667,0.03839999999999999,0.8761165142059326,0.8055532574653625,90,2700,2790
2024-10-09_13-32-44_0008281,3,1.3021866666666666,1.3405866666666666,0.03839999999999999,0.8760802745819092,0.8056381940841675,90,3000,3090
2024-10-09_13-32-44_0008281,4,1.4301866666666667,1.4685866666666667,0.03839999999999999,0.8760585784912109,0.8056790232658386,90,3300,3390
2024-10-09_13-32-44_0008281,5,1.5581866666666666,1.5965866666666666,0.03839999999999999,0.87592613697052,0.8061989784240723,90,3600,3690
2024-10-09_13-32-44_0008281,6,1.6861866666666667,1.7245866666666667,0.03839999999999999,0.8763280510902405,0.8066906154155731,90,3900,3990
2024-10-09_13-32-44_0008281,7,1.8141866666666666,1.8525866666666666,0.03839999999999999,0.8763298392295837,0.8066028237342835,90,4200,4290
2024-10-09_13-32-44_0008281,8,1.9421866666666667,1.9805866666666667,0.03839999999999999,0.8763298392295837,0.8065974414348602,90,4500,4590
2024-10-09_13-32-44_0008281,9,2.070186666666667,2.1085866666666666,0.03839999999999977,0.8804565668106079,0.8448091387748718,90,4800,4890
2024-10-09_13-32-48_0008282,0,0.9736533333333334,1.0504533333333332,0.07679999999999987,0.9998958110809326,0.959644709762774,180,2230,2410
2024-10-09_13-32-48_0008282,1,1.4557866666666666,1.5112533333333333,0.055466666666666775,0.9994567036628723,0.9685213906424386,130,3360,3490
2024-10-09_13-33-11_0008283,0,0.99072,1.0504533333333332,0.059733333333333194,0.9983129501342773,0.9136829833189647,140,2270,2410
2024-10-09_13-33-11_0008283,1,1.93792,2.0189866666666667,0.08106666666666662,0.9999594688415527,0.9703474789857864,190,4490,4680
2024-10-09_13-33-11_0008283,2,2.125653333333333,2.1853866666666666,0.059733333333333416,0.9996002316474915,0.9586938063303629,140,4930,5070
2024-10-09_13-33-11_0008283,3,3.07712,3.1197866666666667,0.04266666666666685,0.9851823449134827,0.9559913060881875,100,7160,7260
2024-10-09_13-33-11_0008283,4,3.2221866666666665,3.28192,0.059733333333333416,0.9993727803230286,0.955967120329539,140,7500,7640
2024-10-09_13-33-11_0008283,5,3.520853333333333,3.597653333333333,0.07679999999999998,0.9998682737350464,0.9691381956401625,180,8200,8380
2024-10-09_13-33-11_0008283,6,3.7896533333333333,3.88352,0.09386666666666654,0.9998086094856262,0.9463385835937832,220,8830,9050
2024-10-09_13-33-11_0008283,7,3.9816533333333335,4.07552,0.09386666666666654,0.9998182654380798,0.972629637821861,220,9280,9500
2024-10-09_13-33-11_0008283,8,4.455253333333333,4.51072,0.055466666666666775,0.9987878203392029,0.963458993605205,130,10390,10520
2024-10-09_13-33-11_0008283,9,4.775253333333334,4.83072,0.055466666666666775,0.9982378482818604,0.9574452468327114,130,11140,11270
2024-10-09_13-33-11_0008283,10,5.056853333333334,5.103786666666666,0.046933333333332605,0.9912170171737671,0.9486981779336929,110,11800,11910
2024-10-09_13-33-16_0008284,0,0.9949866666666667,1.0333866666666667,0.03839999999999999,0.9614254236221313,0.9367176473140717,90,2280,2370
2024-10-09_13-33-22_0008285,0,1.01632,1.0845866666666666,0.0682666666666667,0.9989527463912964,0.9287288609672996,160,2330,2490
2024-10-09_13-33-25_0008286,0,1.00352,1.0888533333333332,0.08533333333333326,0.9998904466629028,0.9724926891781035,200,2300,2500
2024-10-09_13-33-25_0008286,1,1.24672,1.3021866666666666,0.05546666666666655,0.9992873072624207,0.9440877480166299,130,2870,3000
2024-10-09_13-33-29_0008287,0,1.02912,1.10592,0.07679999999999998,0.9996311664581299,0.9274602987264332,180,2360,2540
2024-10-09_13-33-29_0008287,1,1.3405866666666666,1.4045866666666667,0.06400000000000006,0.9996819496154785,0.9595094993710518,150,3090,3240
2024-10-09_13-33-38_0008288,0,1.0077866666666666,1.05472,0.04693333333333349,0.990476131439209,0.9518712759017944,110,2310,2420
2024-10-09_13-33-50_0008290,0,0.9949866666666667,1.05472,0.059733333333333416,0.999114453792572,0.9482945442199707,140,2280,2420
2024-10-09_13-33-50_0008290,1,1.9293866666666666,1.98912,0.059733333333333416,0.9992128610610962,0.9469648639361063,140,4470,4610
2024-10-09_13-33-50_0008290,2,2.4541866666666667,2.5437866666666666,0.0895999999999999,0.9999417066574097,0.9581782113422047,210,5700,5910
2024-10-09_13-33-50_0008290,3,3.1368533333333333,3.226453333333333,0.0895999999999999,0.9993076324462891,0.9596654285084117,210,7300,7510
2024-10-09_13-34-04_0008291,0,0.52992,0.5768533333333333,0.04693333333333338,0.990836501121521,0.9148476546009382,110,1190,1300
2024-10-09_13-34-04_0008291,1,0.97792,1.02912,0.05120000000000002,0.9941598176956177,0.9235445948747488,120,2240,2360
2024-10-09_13-34-04_0008291,2,1.1101866666666667,1.1656533333333334,0.055466666666666775,0.9978856444358826,0.9503338166645595,130,2550,2680
2024-10-09_13-34-04_0008291,3,1.2381866666666668,1.2936533333333333,0.05546666666666655,0.9978860020637512,0.950331619807652,130,2850,2980
2024-10-09_13-34-04_0008291,4,1.3661866666666667,1.4216533333333334,0.055466666666666775,0.9978860020637512,0.9502643431935992,130,3150,3280
2024-10-09_13-34-04_0008291,5,1.4941866666666668,1.5496533333333333,0.05546666666666655,0.9978860020637512,0.9502624486173902,130,3450,3580
2024-10-09_13-34-04_0008291,6,1.6221866666666667,1.6776533333333334,0.055466666666666775,0.9977916479110718,0.9353931077889034,130,3750,3880
2024-10-09_13-34-10_0008292,0,0.9693866666666666,1.0333866666666667,0.06400000000000006,0.9998692274093628,0.9735693670809269,150,2220,2370
2024-10-09_13-34-10_0008292,1,1.70752,1.7544533333333334,0.04693333333333349,0.9905271530151367,0.9268057867884636,110,3950,4060
2024-10-09_13-34-14_0008293,0,0.9949866666666667,1.1101866666666667,0.11519999999999997,0.9999219179153442,0.956536947616509,270,2280,2550
2024-10-09_13-34-14_0008293,1,1.1997866666666666,1.24672,0.04693333333333349,0.9924094676971436,0.9606263736883799,110,2760,2870
2024-10-09_13-34-14_0008293,2,1.5581866666666666,1.6136533333333334,0.055466666666666775,0.9986060261726379,0.9563528384481158,130,3600,3730
2024-10-09_13-34-14_0008293,3,2.0232533333333333,2.1341866666666665,0.1109333333333331,0.9999573230743408,0.8965003943001782,260,4690,4950
2024-10-09_13-34-19_0008294,0,0.5512533333333334,0.6152533333333333,0.06399999999999995,0.9991095662117004,0.9303435273468494,150,1240,1390
2024-10-09_13-34-19_0008294,1,0.9949866666666667,1.0632533333333334,0.0682666666666667,0.9999018907546997,0.9614138462964226,160,2280,2440
2024-10-09_13-35-21_0008295,0,0.9736533333333334,1.05472,0.08106666666666673,0.9999516010284424,0.9293257355690002,190,2230,2420
2024-10-09_13-35-24_0008296,0,0.82432,0.8669866666666667,0.04266666666666663,0.9451801180839539,0.8726472204381769,100,1880,1980
2024-10-09_13-35-24_0008296,1,1.0205866666666668,1.06752,0.04693333333333327,0.975002646446228,0.8688910255829493,110,2340,2450
2024-10-09_13-35-36_0008297,0,1.01632,1.1400533333333334,0.12373333333333347,0.9998904466629028,0.980026924610138,290,2330,2620
2024-10-09_13-35-36_0008297,1,2.1512533333333335,2.21952,0.0682666666666667,0.9999188184738159,0.9615845715298372,160,4990,5150
2024-10-09_13-35-36_0008297,2,2.560853333333333,2.6717866666666668,0.11093333333333355,0.999963641166687,0.9858988170270566,260,5950,6210
2024-10-09_13-35-36_0008297,3,3.08992,3.1325866666666666,0.04266666666666641,0.9683703780174255,0.9160122925584967,100,7190,7290
2024-10-09_13-35-54_0008298,0,0.9864533333333333,1.0632533333333334,0.07680000000000009,0.9990876913070679,0.9082577777536291,180,2260,2440
2024-10-09_13-35-54_0008298,1,1.16992,1.20832,0.03839999999999999,0.910826563835144,0.8551078677177429,90,2690,2780
2024-10-09_13-35-54_0008298,2,1.4088533333333333,1.4685866666666667,0.059733333333333416,0.9994211196899414,0.9709136128425598,140,3250,3390
2024-10-09_13-35-54_0008298,3,1.7928533333333334,1.8440533333333333,0.05119999999999991,0.9901922941207886,0.9109544387230506,120,4150,4270
2024-10-09_13-35-58_0008299,0,1.01632,1.1229866666666666,0.10666666666666669,0.999948263168335,0.980117564017956,250,2330,2580
2024-10-09_13-35-58_0008299,1,1.3533866666666667,1.43872,0.08533333333333326,0.9998729228973389,0.9430331275576637,200,3120,3320
2024-10-09_13-35-58_0008299,2,1.7629866666666667,1.8568533333333332,0.09386666666666654,0.9999328851699829,0.9749988265659498,220,4080,4300
2024-10-09_13-35-58_0008299,3,2.06592,2.15552,0.0895999999999999,0.9999583959579468,0.9640664837577126,210,4790,5000
2024-10-09_13-36-39_0008300,0,0.99072,1.05472,0.06400000000000006,0.9996523857116699,0.9685794897377491,150,2270,2420
2024-10-09_13-36-39_0008300,1,1.7501866666666666,1.9165866666666667,0.1664000000000001,0.9999351501464844,0.9786137446761132,390,4050,4440
2024-10-09_13-36-39_0008300,2,2.2152533333333335,2.300586666666667,0.08533333333333326,0.999934196472168,0.9641993954068139,200,5140,5340
2024-10-09_13-37-09_0008301,0,1.01632,1.05472,0.03840000000000021,0.9676171541213989,0.9449096739292144,90,2330,2420
2024-10-09_13-37-09_0008301,1,1.8952533333333332,1.9592533333333333,0.06400000000000006,0.9996693134307861,0.973235473036766,150,4390,4540
2024-10-09_13-37-13_0008302,0,1.0205866666666668,1.0589866666666667,0.03839999999999999,0.9493208527565002,0.9030876576900482,90,2340,2430
2024-10-09_13-37-15_0008303,0,0.7389866666666667,0.77312,0.03413333333333335,0.9056221842765808,0.83125415775511,80,1680,1760
2024-10-09_13-37-15_0008303,1,0.9864533333333333,1.0333866666666667,0.04693333333333338,0.9882506132125854,0.9343910564978918,110,2260,2370
2024-10-09_13-37-15_0008303,2,1.84832,1.8909866666666666,0.04266666666666663,0.9495781064033508,0.8760789930820465,100,4280,4380
2024-10-09_13-37-19_0008304,0,1.0120533333333332,1.06752,0.055466666666666775,0.997793436050415,0.9464896959917886,130,2320,2450
2024-10-09_13-37-20_0008305,0,0.9992533333333333,1.0632533333333334,0.06400000000000006,0.9998867511749268,0.9639419242739677,150,2290,2440
2024-10-09_13-37-20_0008305,1,1.3277866666666667,1.3704533333333333,0.04266666666666663,0.9770773649215698,0.9390437765554949,100,3060,3160
2024-10-09_13-37-25_0008306,0,1.01632,1.09312,0.0768000000000002,0.9998594522476196,0.9478061857976412,180,2330,2510
2024-10-09_13-37-31_0008307,0,1.0248533333333334,1.10592,0.08106666666666662,0.9999191761016846,0.9290134713053704,190,2350,2540
2024-10-09_13-37-31_0008307,1,1.2168533333333333,1.3064533333333332,0.0895999999999999,0.9998944997787476,0.9468543908812783,210,2800,3010
2024-10-09_13-37-31_0008307,2,1.6136533333333334,1.68192,0.0682666666666667,0.9998815059661865,0.9502558848437141,160,3730,3890
